,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,total,total,total,total,total,total,total,total,total
,0_19,20_29,30_39,40_49,50_59,60_69,70_79,80_99,total,0_19,20_29,30_39,40_49,50_59,60_69,70_79,80_99,total,0_19,20_29,30_39,40_49,50_59,60_69,70_79,80_99,total
2013-12-01,19.19972615485949,162.93604082782227,212.94274236919335,267.46459017472773,214.0345387819268,243.45121629398702,163.57413753502843,86.71426405105419,1370.3172561885995,12.506024096385541,70.4423076923077,75.55035605289929,95.93141405588484,103.80089686098654,108.52824858757062,107.4945215485756,68.19013452914798,642.443903423758,31.705750251245032,233.37834852012998,288.49309842209266,363.39600423061256,317.83543564291335,351.97946488155765,271.068659083604,154.90439858020216,2012.7611596123575
2014-01-01,33.09233889125296,173.7337278124157,207.91965583496625,299.94019313571437,260.30255326787693,273.5386587001973,157.62349518459905,87.49832267580283,1493.6489455028257,19.31298302952368,50.78525346916413,86.24441204999205,86.05662856055496,80.5027609380689,100.31414855296819,94.14751328604741,84.49607173759948,601.8597716239187,52.405321920776636,224.51898128157984,294.1640678849583,385.9968216962693,340.8053142059458,373.85280725316545,251.77100847064645,171.9943944134023,2095.508717126744
2014-02-01,25.901680415115575,172.97713198420146,174.84922037033206,229.7304096756752,237.96974664096183,232.88799332050917,156.85806290621332,85.59912818442874,1316.7733734974372,8.534990220948133,44.18571270667309,74.39119873928553,74.09092403102146,84.20565454779593,90.39541396806061,80.09275937278258,78.89501784545422,534.7916714320215,34.43667063606371,217.16284469087455,249.2404191096176,303.82133370669663,322.17540118875775,323.2834072885698,236.9508222789959,164.49414602988296,1851.5650449294587
2014-03-01,31.05635408989587,187.95731861499434,227.54768632079077,271.9676968638265,286.63079175289545,264.08257637059336,169.43627606631037,110.25957390886056,1548.938273988167,21.29032258064516,71.38068181818181,105.15463917525773,114.53508771929825,91.28052190121156,128.55472263868066,106.90030911901081,100.18994413407822,739.2862290863642,52.34667667054103,259.33800043317615,332.7023254960485,386.50278458312476,377.911313654107,392.637299009274,276.33658518532116,210.4495180429388,2288.224503074531
2014-04-01,37.18582077475186,169.22140671214973,186.15801005153153,250.746541019469,291.4183215438129,230.02507524208707,182.80083463033526,113.10215330610727,1460.6581632802447,9.59642645998621,66.24103548565635,76.41432295188437,105.33726194476748,94.5478415580166,131.88179681778198,145.54073239662162,89.09064341276176,718.6500610274763,46.78224723473807,235.46244219780607,262.5723330034159,356.0838029642365,385.9661631018295,361.90687205986904,328.3415670269569,202.19279671886903,2179.308224307721
2014-05-01,34.16129707376344,176.07139055072506,242.64071891765363,265.4350919591343,264.9109682758743,280.3114792698209,172.609707566916,119.53132086229182,1555.6719744761795,17.090638372663925,67.41209271338806,68.2744574165698,103.43490463797936,99.92007045192297,116.51193886371685,121.84666707968408,97.4558065787586,691.9465761146837,51.25193544642737,243.48348326411312,310.9151763342234,368.86999659711364,364.8310387277973,396.82341813353776,294.45637464660007,216.9871274410504,2247.6185505908634
2014-06-01,27.89216129064586,170.31632134974208,198.01449407709845,257.28522660892264,237.27513003115902,228.96809542598328,163.79751249523085,120.31162223339992,1403.8605635121824,10.64516129032258,66.13210227272727,100.0,99.9578947368421,86.09412861137,108.8568215892054,113.1275115919629,86.89944134078212,671.7130614332124,38.537322580968436,236.44842362246936,298.01449407709845,357.24312134576473,323.369258642529,337.8249170151887,276.9250240871937,207.21106357418205,2075.573624945395
2014-07-01,29.957849100164214,169.2361203929065,188.32649920595068,216.02987146000928,257.85721605168607,254.88562384510382,180.7032408357657,114.14027825283146,1411.1366991444177,13.864961064671977,50.481944219734636,79.53202619703461,99.10430697294771,80.02196719718596,120.48899882956962,96.70473537991452,83.99142839434958,624.1903682554085,43.82281016483619,219.71806461264114,267.85852540298526,315.134178432957,337.87918324887204,375.37462267467345,277.40797621568026,198.13170664718103,2035.3270673998263
2014-08-01,35.2077246996267,142.63094228764803,200.64703228795904,260.07885435923146,266.0815908710187,234.930543531145,190.6728016397098,125.75411074314404,1456.003600419483,13.86002859558394,58.874649440390634,82.60128065039332,123.05418910428345,104.92653808131506,143.28936724824456,142.4068340543095,99.32036821511018,768.3332553896307,49.06775329521064,201.50559172803867,283.24831293835234,383.1330434635149,371.0081289523338,378.2199107793896,333.0796356940193,225.07447895825422,2224.336855809114
2014-09-01,41.408607268558946,180.3964060660795,198.43085750736705,261.0898411297911,248.63130887029118,242.43725481585994,243.56544179000664,131.89973385968395,1547.8594513076382,21.29032258064516,73.48011363636364,76.28865979381443,91.6280701754386,93.35507921714819,102.63643178410794,132.8469860896445,120.63687150837988,712.1625347855422,62.698929849204106,253.87651970244315,274.7195173011815,352.71791130522973,341.98638808743937,345.0736865999679,376.41242787965115,252.53660536806382,2260.02198609318
2014-10-01,28.9539252391756,145.66793489692824,206.82898457228984,279.27408689227974,280.8916847200552,260.5476538889328,207.3302583514461,111.16715467246335,1520.6616832335708,8.516129032258064,68.2315340909091,106.18556701030928,104.12280701754386,106.83970177073626,122.3343328335832,102.74884080370943,95.07821229050279,714.0571248495519,37.47005427143367,213.89946898783734,313.0145515825991,383.3968939098236,387.73138649079146,382.881986722516,310.0790991551555,206.24536696296616,2234.718808083123
2014-11-01,25.85686351486899,146.77615961758312,207.94759268096018,265.2001470445355,228.88007711470638,250.86757180434242,187.26917656121003,127.66176270078947,1440.4593510389961,12.796428522172029,59.93795453764572,80.55233824485049,92.83059996766438,99.75207959569636,125.66287856783892,116.44344404306175,92.17132936297858,680.1470528419081,38.65329203704102,206.71411415522886,288.49993092581065,358.0307470121999,328.63215671040274,376.53045037218135,303.71262060427176,219.83309206376805,2120.6064038809045
2014-12-01,23.90934355252341,118.23528209328862,184.09817849316667,203.18931231306246,220.23223557412206,201.06304330754062,161.63693420255467,117.9635910625994,1230.3279205988579,8.516129032258064,62.98295454545455,65.97938144329896,94.75175438596492,93.35507921714819,94.34257871064467,92.37017001545595,71.56424581005587,583.8622931602811,32.425472584781474,181.21823663874318,250.07755993646563,297.9410666990274,313.5873147912703,295.4056220181853,254.00710421801062,189.52783687265526,1814.190213759139
2015-01-01,32.821431566361525,143.85424335933723,205.5789659311807,256.19990126172013,268.3507464942497,239.49761316892676,170.94101903959464,107.07681489065867,1424.3207357120295,11.475308641975309,53.40809443507589,89.74391805377721,97.54704797047971,91.94157740993184,96.28275862068966,106.505,74.54616895874263,621.4498740906723,44.296740208336836,197.26233779441313,295.3228839849579,353.7469492321998,360.2923239041815,335.7803717896164,277.4460190395946,181.6229838494013,2045.770609802702
2015-02-01,36.13072574024479,121.58808012613325,181.49160192232975,224.5964563352658,219.78341072364464,172.16595728603966,159.99419086154546,106.43911914484515,1222.1895421400484,12.518518518518519,42.935919055649244,53.2202304737516,76.56918819188192,87.76241480038948,107.79482758620689,86.66583333333334,59.015717092337916,526.482649052069,48.64924425876331,164.5239991817825,234.71183239608135,301.1656445271477,307.5458255240341,279.96078487224656,246.66002419487882,165.45483623718306,1748.6721911921172
2015-03-01,38.34768565535302,180.64250882129645,234.98810331720608,280.60225064745003,278.62708868872113,270.26412082444455,223.68423532002973,113.945091669924,1621.101084944425,16.691358024691358,71.21079258010118,73.04737516005122,104.88929889298893,105.5238558909445,103.60862068965517,115.9025,94.2180746561886,685.091875894621,55.03904368004437,251.85330140139763,308.0354784772573,385.491549540439,384.15094457966563,373.87274151409974,339.58673532002973,208.16316632611262,2306.192960839046
2015-04-01,38.22561150378491,141.01668575525204,220.20723937975242,281.8772819170334,249.75080630845488,240.19131765545157,202.988814994623,97.06129323537475,1471.3190507497268,22.987996105887174,53.49507822410258,60.62354276764677,105.0601282165694,84.76587340809898,96.43957079029347,96.2197881330833,95.40857386729512,615.0005515129768,61.21360760967208,194.5117639793546,280.8307821473992,386.9374101336028,334.5166797165539,336.63088844574503,299.2086031277063,192.46986710266987,2086.3196022627035
2015-05-01,34.12512946698111,166.6828703105604,190.80356345229606,285.2728276477686,282.18362613379975,284.69380048931055,201.75325725084275,129.6285375587336,1575.1436123102928,15.648148148148149,46.07757166947724,58.43790012804097,103.84040590405904,90.89678675754625,115.12068965517241,115.9025,101.4656188605108,647.3896211229548,49.77327761512926,212.76044198003763,249.24146358033704,389.11323355182765,373.080412891346,399.814490144483,317.6557572508427,231.0941564192444,2222.533233433248
2015-06-01,36.18363961479859,166.3412548011875,161.20150225595154,255.3500696475716,207.15791635229343,241.81909112656064,190.79841623745472,139.71189384859187,1398.56378388441,9.436635256040892,51.57461045241057,59.783921650659025,93.8262067204624,80.85799592544714,102.0317654593733,96.55185495047662,98.85972720250138,592.9227176173713,45.62027487083948,217.91586525359804,220.98542390661055,349.176276368034,288.01591227774054,343.8508565859339,287.35027118793136,238.57162105109325,1991.4865015017813
2015-07-01,30.77045019369721,130.0745430047115,170.42857922195273,216.67092344662944,251.72055642119025,231.36731949336826,188.12726501299886,137.23148800614658,1356.3911248006948,10.432098765432098,61.7858347386172,67.82970550576184,108.0359778597786,107.61343719571568,123.49310344827586,123.21166666666667,91.11198428290766,693.5138084631556,41.20254895912931,191.86037774332868,238.25828472771457,324.70690130640804,359.3339936169059,354.8604229416441,311.3389316796655,228.34347228905423,2049.9049332638506
2015-08-01,34.10399753329493,145.89329016271222,186.35164935320807,238.30557962951298,227.98419386909103,193.2981517717957,185.7936368953993,112.96608733041705,1324.6965865454313,15.674120900753556,49.30091821434662,75.25915096051308,93.50642053400462,82.67545864646904,89.10454696024588,108.77357624479868,89.18904779775507,603.4832402588866,49.77811843404849,195.19420837705883,261.61080031372114,331.8120001635176,310.6596525155601,282.4026987320416,294.56721314019796,202.1551351281721,1928.1798268043178
2015-09-01,28.847123673660175,114.60491981484319,172.6972256430353,224.7194994608753,209.0561915953653,238.41592263456874,171.44176344941488,123.63800613066532,1283.4206524024282,13.561728395061728,56.54974704890388,72.00384122919334,101.74261992619927,87.76241480038948,92.09655172413792,100.24,99.39489194499018,623.3517950688758,42.4088520687219,171.15466686374708,244.70106687222864,326.4621193870746,296.8186063957548,330.51247435870664,271.68176344941486,223.0328980756555,1906.772447471304
2015-10-01,24.449411086763384,150.9491171179813,201.00321089989905,258.31659652199704,260.8091993555134,214.4658491043609,203.2173267548362,114.74395749621327,1427.9546683375643,18.808836218806967,47.20273360019803,76.30397531264943,86.15148433491035,88.95409255444193,93.29716212443867,111.91062784134624,82.96607589849124,605.5949878852828,43.25824730557035,198.15185071817933,277.30718621254846,344.46808085690736,349.76329190995534,307.76301122879954,315.12795459618246,197.7100333947045,2033.549656222847
2015-11-01,30.805149323301006,150.83958571517846,199.777481067532,221.2535634334422,242.31193837339907,215.392603707865,154.66979628822008,119.82559348118575,1334.8757113901236,14.65598486992268,47.28949789298527,65.97241869164485,90.52007726043077,83.87538904355618,87.16739597204293,99.5425386575732,85.19654194686004,574.219844335016,45.461134193223685,198.12908360816374,265.74989975917686,311.77364069387295,326.18732741695527,302.55999967990795,254.2123349457933,205.02213542804577,1909.0955557251395
2015-12-01,22.340318625109298,128.2411151049467,160.05943062814492,205.2894629146357,224.33672543254048,233.05633759099157,157.0070648932805,110.69299159317623,1241.0234467828254,7.302469135802469,40.841483979763915,63.655569782330346,76.56918819188192,81.49367088607595,108.84137931034483,92.93083333333334,83.86444007858546,555.4990346981183,29.642787760911766,169.0825990847106,223.71500041047528,281.85865110651764,305.8303963186164,341.8977169013364,249.93789822661384,194.5574316717617,1796.5224814809437
2016-01-01,40.93571288939624,145.47761981006857,195.15207166417744,227.11390890582192,233.4270790995933,209.3343061237473,144.73885607879552,72.45267644012239,1268.632231011723,12.687898089171975,56.18,59.1027027027027,90.10729613733906,96.02081165452654,86.10877513711152,105.453095684803,78.01058201058201,583.6711614162368,53.623610978568216,201.65761981006858,254.25477436688016,317.221205043161,329.44789075411984,295.44308126085883,250.19195176359852,150.46325845070442,1852.3033924279598
2016-02-01,21.094220011297445,126.54503273050605,152.75992219371025,224.92098820312597,233.44982613350342,210.3469077569031,130.35643130011542,91.52395735171324,1190.997285680875,11.663013867103993,51.02191722488797,62.44260272728659,83.98037212942671,78.49617232528922,87.4149908245351,96.32421052071955,67.9349926112552,539.2782722305043,32.757233878401436,177.56694995539402,215.20252492099684,308.9013603325527,311.94599845879264,297.76189858143823,226.68064182083498,159.45894996296843,1730.275557911379
2016-03-01,16.820847675497284,152.233267323271,205.18156425092616,300.7483375457632,266.8829842109908,250.07184901068217,171.8151653831144,107.81517120144167,1471.5691866016866,7.409911395300049,68.98040837898385,64.45486281691385,99.76436097243919,87.77349076609161,109.62412922989489,113.93863095648291,91.46111080943435,643.4069053255406,24.230759070797333,221.21367570225487,269.63642706784003,400.5126985182024,354.65647497708244,359.69597824057706,285.75379633959733,199.276282010876,2114.976091927227
2016-04-01,35.80150998469415,159.01164131241154,176.30591038061166,244.26988968329377,214.28993878935265,195.78385952722064,155.95670312357353,112.14110333944926,1293.560556140607,18.044705313706164,53.206942918266826,64.63110575138067,77.6884272215782,88.01349527319844,98.18443766139279,88.04601060771358,90.68073569937619,578.4958604466128,53.84621529840031,212.21858423067837,240.93701613199232,321.95831690487194,302.3034340625511,293.9682971886134,244.00271373128712,202.82183903882543,1872.05641658722
2016-05-01,32.531113434812795,150.87096632837122,182.17164456293787,258.71894189498755,233.37305903878755,260.51729653339186,182.22156493011576,117.96705233431678,1418.3716390577215,11.64435437803152,53.062799988828196,68.68263746641672,88.09138088678976,97.17952840315523,112.81907931811186,108.71402924540412,93.51808635347639,633.7118960402138,44.17546781284432,203.93376631719943,250.85428202935458,346.8103227817773,330.55258744194276,373.3363758515037,290.9355941755199,211.48513868779315,2052.083535097935
2016-06-01,22.066762326765534,142.3784484232458,169.4633608529121,227.36588608753263,246.9135734484951,191.0111850230325,167.4393531279567,97.40153887743988,1264.0401081673804,12.687898089171975,32.86,70.71216216216216,80.56652360515021,88.71488033298647,94.61334552102376,104.40900562851782,86.22222222222223,570.7860375612346,34.75466041593751,175.2384484232458,240.17552301507425,307.9324096926828,335.62845378148154,285.62453054405626,271.8483587564745,183.6237610996621,1834.8261457286148
2016-07-01,27.408230229714814,138.47296907751436,191.66276636940384,220.41764063183248,205.68291270766457,205.8576082284553,157.20781009631284,139.29357549379898,1286.0035128346972,12.720898997568082,51.01233761868145,58.19827687857124,85.02744751136609,66.97082393410622,122.57117680937169,95.25931948610484,86.44648408476766,578.2067653205373,40.129129227282895,189.4853066961958,249.8610432479751,305.4450881431986,272.6537366417708,328.42878503782697,252.46712958241767,225.74005957856664,1864.2102781552344
2016-08-01,29.394781512431624,127.0432819334012,153.128979999274,226.06076700129353,187.21418444312272,186.47033159070818,156.55923026530147,110.768079264333,1176.6396360098656,19.059292015326093,38.21502864085023,81.3834061906769,81.74431912169345,59.57694428699491,88.36215692591934,82.60205924949257,69.89959538646748,520.842801817421,48.454073527757714,165.25831057425142,234.51238618995092,307.80508612298695,246.79112873011763,274.8324885166275,239.16128951479402,180.66767465080048,1697.4824378272865
2016-09-01,33.82561372457042,136.66564561532377,165.04262970920155,202.32808729983316,196.2666894168179,188.85373624643285,169.51532852962205,115.70105733409144,1208.1987878758932,16.9171974522293,41.34,68.60135135135135,84.8068669527897,91.84599375650365,90.36106032906764,79.35084427767354,80.06349206349206,553.2868061831073,50.74281117679972,178.00564561532377,233.6439810605529,287.13495425262283,288.11268317332156,279.2147965755005,248.86617280729558,195.7645493975835,1761.4855940590005
2016-10-01,38.877055927395844,135.84864026616236,167.29393001942802,233.90960998944524,229.2622783849664,187.72474357217476,169.57520420677668,126.40670712554686,1288.8981694918962,14.822601928465152,47.76462288385658,80.31947860768857,79.61415129641115,71.06805540111637,100.06408316199604,81.54935614316977,79.1441146316872,554.3464640543908,53.699657855861,183.61326315001895,247.6134086271166,313.5237612858564,300.33033378608275,287.7888267341708,251.12456034994645,205.55082175723408,1843.2446335462869
2016-11-01,33.7162171208937,114.42786638447572,153.68590826577102,190.713202081404,210.00038374176756,202.47062316625295,145.2901755614836,111.17094144214009,1161.4753177641885,19.03184713375796,36.04,49.60405405405405,69.9656652360515,100.19562955254943,82.91956124314443,89.79174484052533,80.06349206349206,527.6119941235747,52.748064254651666,150.4678663844757,203.28996231982507,260.6788673174555,310.196013294317,285.39018440939736,235.08192040200893,191.23443350563215,1689.0873118877632
2016-12-01,23.12955234139914,130.49066072071622,140.3927687285365,206.70405520623947,183.07551242128216,185.64997516866603,127.79242881847095,95.37861595815558,1092.613569363466,9.53044120229779,54.14247474511802,53.907792932097365,67.94899966265632,78.39725742548946,91.56360965061526,69.01507375633078,67.84938610602086,492.3550354806258,32.65999354369693,184.63313546583424,194.3005616606339,274.65305486889577,261.4727698467716,277.2135848192813,196.80750257480173,163.22800206417645,1584.9686048440917
2017-01-01,38.04442940148994,137.42308841363507,173.0845079375392,247.57922171248944,237.32666878798213,183.1149711041197,175.2304186853788,82.28907607332158,1274.092382115956,17.426751592356688,50.232804232804234,63.85649546827795,74.82955771305286,59.701492537313435,97.09205020920503,89.10628019323671,73.92213570634038,526.1675676525872,55.47118099384663,187.6558926464393,236.94100340581716,322.4087794255423,297.02816132529557,280.20702131332473,264.3366988786155,156.21121177966197,1800.2599497685433
2017-02-01,33.627832268060274,142.54239876075175,151.69396906077827,208.46930925705794,193.4774417901621,182.74184317470235,123.69091095957357,102.12532837021719,1138.3690336413035,14.213425594068205,42.9149397035113,51.490875388821976,70.88405964516855,81.33354539641384,86.75334885448284,81.02873588907327,72.11476586173684,500.73369633327684,47.84125786212848,185.45733846426305,203.18484444960023,279.3533689022265,274.8109871865759,269.4951920291852,204.71964684864685,174.24009423195403,1639.1027299745804
2017-03-01,30.362536917500318,148.9676833751251,164.92134266529672,230.44614909022334,250.09583087226522,236.59808146648243,157.75544571710108,104.19329494532585,1323.3403650493199,13.070063694267516,61.98941798941799,73.27794561933534,83.26105717367854,91.68443496801706,87.48953974895397,99.58937198067633,87.4571746384872,597.8190058128339,43.43260061176783,210.95710136454306,238.19928828463208,313.70720626390187,341.78026584028225,324.0876212154364,257.34481769777744,191.65046958381305,1921.1593708621538
2017-04-01,35.81144058922764,150.16046525546417,161.7228091792549,251.5856368616301,215.80101907755943,224.6625859924044,170.67521343834238,107.43173180307821,1317.8509021969612,17.426751592356688,56.645502645502646,68.04380664652568,94.85436893203884,89.55223880597015,89.6234309623431,96.44444444444444,89.53948832035596,602.1300323495375,53.238192181584324,206.80596790096683,229.7666158257806,346.44000579366894,305.3532578835296,314.2860169547475,267.11965788278684,196.97122012343416,1919.9809345464987
2017-05-01,24.989890446777082,154.66979388011825,198.51810280827925,224.27233187198365,255.04446799092904,245.88617634299786,187.97141215606382,112.83526335727856,1404.1874388544275,15.294888830545652,48.241845125902536,68.25122220038568,88.80060950542467,98.38000040453007,101.66880426560655,114.61401261789078,92.94542009684234,628.1968030471282,40.284779277322734,202.91163900602078,266.76932500866496,313.0729413774083,353.4244683954591,347.5549806086044,302.5854247739546,205.7806834541209,2032.3842419015557
2017-06-01,34.70272346288158,119.83109091018386,164.93408613360663,243.69633588801435,213.43159959150663,199.19796174161118,169.49360838377413,133.6724337047253,1278.9598398163037,14.190156605092941,55.698088006920706,63.9959452715797,88.72407776010557,81.20039316237828,84.47277258314423,98.75625675712995,97.03903827221453,584.076728418566,48.89288006797452,175.52917891710456,228.93003140518633,332.4204136481199,294.6319927538849,283.6707343247554,268.2498651409041,230.71147197693983,1863.0365682348697
2017-07-01,26.070317807128053,121.11168864080071,172.96978713917588,231.95168029826942,221.58077117487596,182.99360209237125,147.35225627448796,134.94898000401474,1238.9790834311239,18.515923566878982,43.82010582010582,55.48187311178248,82.20711974110033,91.68443496801706,90.69037656903765,109.02415458937197,82.25139043381535,573.6753788001097,44.58624137400703,164.93179446090653,228.45166025095835,314.15880003936974,313.265206142893,273.6839786614089,256.3764108638599,217.2003704378301,1812.6544622312335
2017-08-01,41.240657185184425,129.64512173031525,194.9688443213982,225.12062854164506,206.91826791139266,183.92941353478597,158.95378332731127,143.25356613837874,1284.0302826904115,19.62711937395338,53.49918553461479,46.1121659905116,99.18141134642606,90.72013506867219,80.11081383365384,97.60227433816308,80.25913651822081,567.1122420042158,60.86777655913781,183.14430726493003,241.08101031190978,324.30203988807114,297.6384029800648,264.0402273684398,256.5560576654743,223.51270265659957,1851.1425246946274
2017-09-01,45.5795770230127,132.87983028549775,179.45128960012946,240.55846194735489,211.35791233358697,215.85882357040327,151.47883790765448,127.44738341737954,1304.6121160850191,11.980891719745223,57.714285714285715,69.09063444108762,87.47680690399137,74.6268656716418,83.22175732217573,72.33333333333333,73.92213570634038,530.3667108126011,57.56046874275793,190.59411599978347,248.54192404121707,328.03526885134625,285.98477800522875,299.080580892579,223.81217124098782,201.36951912371993,1834.9788268976204
2017-10-01,29.388143268168186,151.69433868805015,164.42985299401064,210.28346746893033,196.36539767685653,157.95637410398385,150.8586152556298,90.85135070851251,1151.827540164142,13.086946666904106,56.71867325075145,49.26446055309254,70.70502184487759,77.92568888503804,81.1926096094074,76.6254215932075,67.76261263254818,493.2814350358268,42.47508993507229,208.41301193880162,213.69431354710318,280.9884893138079,274.2910865618946,239.14898371339126,227.4840368488373,158.6139633410607,1645.1089751999689
2017-11-01,28.181351141666187,107.89999298371859,150.46584922553023,216.0168750765025,195.5442457559942,155.0958974888756,151.29320665243156,95.73139966182548,1100.2288179865443,7.624203821656051,47.026455026455025,45.01359516616314,76.93743257820928,82.08955223880596,73.61924686192468,91.20289855072464,67.67519466073415,491.1885789046729,35.80555496332224,154.9264480101736,195.4794443916934,292.9543076547118,277.63379799480015,228.7151443508003,242.49610520315622,163.4065943225596,1591.4173968912173
2017-12-01,29.298439685882755,115.58393050945075,139.5602832123576,169.92003679548057,204.66447251722255,158.57545070115125,102.3987325646784,89.52085198226352,1009.5221979684874,8.72725132428133,32.1145512506101,39.842802590346295,60.170098587746715,82.2202749249032,65.18732386657302,59.848777247773874,52.140741036409445,400.251820828644,38.02569101016408,147.69848176006084,179.4030858027039,230.09013538322728,286.88474744212573,223.76277456772428,162.24750981245228,141.66159301867296,1409.7740187971312
2018-01-01,32.514827715640756,121.24688201083353,166.13785885621806,177.09140728724478,200.6147922830155,187.54506512398805,144.3058140582622,91.60827672788453,1121.0649240630873,12.73437718033761,40.51719554907615,51.15858733148846,92.16802599451327,88.05049782353402,69.85299070514233,76.96699033883013,72.15967875483177,503.6083436777537,45.249204895978366,161.76407755990968,217.29644618770652,269.25943328175805,288.6652901065495,257.3980558291304,221.27280439709233,163.7679554827163,1624.673267740841
2018-02-01,23.844566952475947,111.5055122953282,166.14036693504994,199.0933454112372,208.3765210918618,135.69641914115772,149.69261914021342,108.45741318491169,1102.806764152236,14.842041236380187,54.32441923048667,59.8070677680474,81.37004614252643,80.45413351531339,76.22529820361144,80.09444689641401,55.37203759786121,502.48949059064074,38.686608188856134,165.82993152581486,225.94743470309734,280.46339155376364,288.8306546071752,211.92171734476915,229.78706603662744,163.82945078277288,1605.2962547428767
2018-03-01,20.588692672597467,155.85832910946448,176.96189088570017,257.33712108846424,289.2276790030901,213.98011526446484,188.42218988484345,125.27874377498632,1427.654761683611,22.240909090909092,52.1421143847487,49.97068403908795,88.7762312633833,82.51738672286618,89.01978021978022,84.28220255653883,85.5846994535519,554.5340077308662,42.82960176350656,208.0004434942132,226.93257492478813,346.11335235184754,371.74506572595624,302.99989548424503,272.7043924413823,210.86344322853824,1982.188769414477
2018-04-01,32.64958066273086,110.87889233613217,184.27229020672615,205.43796664457105,208.12398589141984,189.43009655409884,181.67052156996516,104.6759247031253,1217.1392585687693,18.02011926902125,58.577488440048924,55.45020274152839,71.72472870318255,94.38715854238247,90.17023695129615,100.37189841228404,89.8372042783912,578.5390373381349,50.66969993175211,169.4563807761811,239.72249294825454,277.1626953477536,302.5111444338023,279.600333505395,282.0424199822492,194.5131289815165,1795.6782959069042
2018-05-01,39.11005769908828,129.1294410813665,155.64636021399585,234.8426487124726,228.86393006744782,180.24784350744116,160.83888457482595,121.37774220371031,1250.0569080603486,20.139412010396118,51.12034086151146,67.40763619643108,92.06127997930209,97.60140700261532,95.53409141994074,96.09731208696343,83.56649942929391,603.5279789864541,59.2494697094844,180.24978194287797,223.05399641042692,326.9039286917747,326.46533707006313,275.7819349273819,256.9361966617894,204.94424163300422,1853.5848870468026
2018-06-01,43.46119641624218,144.3396610659612,149.1348800368862,210.61362550767427,187.781397138818,185.8007596022815,142.50642515591318,139.3384181735396,1202.976363097316,21.181818181818183,47.885615251299825,45.62540716612378,93.05460385438973,75.01580611169652,79.36703296703297,101.3520157325467,80.36612021857924,543.848419483487,64.64301459806036,192.22527631726103,194.76028720300997,303.668229362064,262.7972032505145,265.16779256931443,243.85844088845988,219.70453839211882,1746.824782580803
2018-07-01,29.414145056437658,129.4886732290205,136.43300804834698,221.122976644731,207.2190054707005,191.83819786358353,169.94599970618958,99.48911731630548,1184.9511233353153,27.56171151807431,70.2968861556249,60.88987526039936,80.293330038072,77.23014166949626,85.88118077864043,70.4777961836054,71.03800964382988,543.6689312477425,56.975856574511965,199.7855593846454,197.32288330874633,301.416306682803,284.44914714019677,277.71937864222394,240.42379588979497,170.52712696013538,1728.620054583058
2018-08-01,36.95013918133783,131.34540555825626,143.72359393236812,186.39543713234173,194.49094450253145,159.29280903454855,151.1764091717854,126.69913973215662,1130.073878245326,20.140252722345597,50.05742330073919,68.49771542630783,92.0651230417571,86.87960426568786,81.58307908394184,90.7623612080138,84.61461272893229,574.6001717777256,57.090391903683425,181.40282885899546,212.22130935867597,278.4605601740988,281.3705487682193,240.8758881184904,241.9387703797992,211.3137524610889,1704.6740500230514
2018-09-01,30.55641723169576,117.72278006250299,170.56345091644081,208.2157895128954,223.20225138802786,167.7327489414368,162.65015723261448,104.96266603969006,1185.606261325304,21.201150477388378,52.18970363125664,47.84167008929229,80.29270108123978,72.93900689027517,81.58648264829675,99.30884397909198,92.97549019949753,548.3350489963385,51.75756770908414,169.91248369375964,218.40512100573312,288.5084905941352,296.14125827830304,249.31923158973353,261.95900121170644,197.9381562391876,1733.9413103216425
2018-10-01,25.008151206947286,149.87361780941535,175.3866780753907,231.73117083466948,206.81920761944104,175.97354866570672,158.81441294320678,118.31151938296621,1241.9183065377438,19.063636363636363,58.52686308492201,58.66123778501628,74.87152034261241,77.159114857745,84.72967032967033,91.75024582104228,82.4535519125683,547.215840497213,44.07178757058365,208.40048089433736,234.047915860407,306.6026911772819,283.97832247718605,260.70321899537703,250.56465876424906,200.7650712955345,1789.1341470349566
2018-11-01,21.717492313701978,122.56048707648567,149.04493561965245,199.46636179323295,186.55768230895168,154.74058475430218,173.70982594174833,88.61642495960703,1096.4137947676825,14.827272727272728,43.629116117850955,58.66123778501628,77.01070663811564,91.09062170706007,66.4967032967033,113.08751229105212,74.10382513661202,538.9069956996831,36.54476504097471,166.18960319433663,207.70617340466873,276.4770684313486,277.64830401601176,221.23728805100546,286.7973382328005,162.72025009621905,1635.3207904673654
2018-12-01,31.459265012836426,119.18884551456355,163.0267267552521,176.1497241195185,225.20124496736565,167.83814818996308,135.81256371794612,110.66113788581482,1129.3376561632601,21.181818181818183,35.11611785095321,43.4527687296417,75.94111349036403,94.30558482613277,76.14945054945055,81.08161258603737,83.49726775956285,510.7257339739606,52.64108319465461,154.30496336551676,206.4794954848938,252.09083760988256,319.5068297934984,243.9875987394136,216.8941763039835,194.15840564537768,1640.0633901372207
2019-01-01,38.20975445292234,139.73711755489848,194.2569744842427,240.68297381220847,200.5229525615347,173.21592221900806,131.24321042722457,91.37165089476505,1209.2405564068042,24.187496606994955,48.84440981480715,66.33050727683566,65.49082513253657,73.46466052961914,87.78592067706556,79.63328012916006,64.35460513308125,510.09170530010033,62.397251059917295,188.5815273697056,260.5874817610784,306.17379894474504,273.98761309115383,261.00184289607364,210.87649055638462,155.72625602784632,1719.3322617069045
