,male,male,male,male,male,male,male,male,male,female,female,female,female,female,female,female,female,female,total,total,total,total,total,total,total,total,total
,20_29,30_39,40_49,50_59,60_69,70_79,80_99,0_19,total,20_29,30_39,40_49,50_59,60_69,70_79,80_99,0_19,total,20_29,30_39,40_49,50_59,60_69,70_79,80_99,0_19,total
2010-05-01,8.89534679956995,5.49486966084234,4.0818713625902046,4.956248280376846,4.824113789973175,0.0,0.0,2.815094227778395,5.406079187131436,7.454559789740454,5.370577680270648,4.1833910791990565,3.5061341116670537,2.226718611296828,0.0,0.0,2.2798470707469622,4.619734363271408,8.151399883624283,5.421588781814046,4.065560068060922,4.320908629827191,3.7996269527899464,0.0,0.0,2.517895754018386,5.080619798148173
2010-06-01,9.60884771492538,5.303673912190185,4.031259433402678,4.87309240506014,4.546836282842053,0.0,0.0,3.1781858093029163,5.434473971079622,7.149206863527388,5.2710776307445535,4.432373788565648,3.44505415683756,2.4182557015426425,0.0,0.0,2.216337802468332,4.683336951114907,8.397629267888018,5.3043420497071345,4.18719917252931,4.268770350839967,3.6790383643258817,0.0,0.0,2.677584620988456,5.132503183091559
2010-07-01,8.197027230204123,5.179282847883552,3.9881325865811443,5.0688298479897504,4.8060592146988785,0.0,0.0,2.4902374105763787,5.296572846072884,6.5539290483285075,5.1062554842796395,4.468863456780254,3.6441424949396355,2.2264422649007236,0.0,0.0,1.96452019104571,4.463255190993572,7.4244452055998575,5.119577267458638,4.203908713972619,4.557607749177718,3.830854410113048,0.0,0.0,2.2334663901618215,4.956719857082478
2010-08-01,8.035662618913836,5.410497800574076,4.1997510988412206,5.013953342897052,4.6921766202704305,0.0,0.0,2.380348879792399,5.319628907323269,6.860417236553522,5.381364647399414,4.523302029823735,3.7982723339719078,2.306944938312296,0.0,0.0,2.0000601288926663,4.65109256454226,7.413653275300095,5.396554638487051,4.382948462779926,4.564802538670744,3.795841213401631,0.0,0.0,2.1685230090375183,5.046413461907604
2010-09-01,7.884182429501688,5.715515004518047,4.6104692293802785,5.412704865557983,4.854922582604894,0.0,0.0,2.332699990214155,5.527852941765138,7.135780519812981,5.14275405259303,4.228135720898741,3.488771872132679,2.08825920677756,0.0,0.0,2.1927042139687347,4.551284477465028,7.494361536764115,5.43057396450209,4.448772356614203,4.651360636816017,3.783639445208949,0.0,0.0,2.2493950192077943,5.090988420321785
2010-10-01,8.250294674174896,5.524452965838149,4.2614762907518715,5.340731977512655,4.970290372414656,0.0,0.0,2.4846111543646505,5.486373578255679,7.312554970041202,5.420328484643752,4.236155244283132,3.5498834295282444,2.3432275048913036,0.0,0.0,2.1820715233359773,4.682244469300752,7.848714884798971,5.4708168373132935,4.221581507776027,4.58885544712285,3.9274845524327056,0.0,0.0,2.361175508963486,5.100138924518164
2010-11-01,8.683447838286877,5.598371710610806,4.05112720461755,4.944415631899151,4.564308978608575,0.0,0.0,2.596900378466163,5.39809436239609,7.124672889823688,5.525352934564728,4.213954417318997,3.2851022663843734,2.270540372012916,0.0,0.0,2.0545935573667697,4.581960511233332,7.972886239776283,5.592438016561619,4.114184569939622,4.230992025792244,3.6315462307159905,0.0,0.0,2.3469596377566586,5.014255771546567
2010-12-01,8.359606124868252,5.50438285177845,3.9941869364561677,4.806369985885811,4.552005724474304,0.0,0.0,2.437038942330669,5.2408201916192985,6.518686556335205,5.311058392395081,4.188306721389303,3.1755177353445623,2.02414331677554,0.0,0.0,1.891586839620304,4.363975776787861,7.49796282088053,5.423879935889188,4.049034150651641,4.089145315013321,3.4964244207042823,0.0,0.0,2.1610813591097635,4.904260808684994
2011-01-01,8.095676097055712,5.560224237150596,4.108310015137132,4.916267622913225,4.579047552579957,0.0,0.0,2.301020854762216,5.287056035679901,6.45109297081242,4.983280600465676,4.033791244903725,3.201715257294106,2.2834887271051616,0.0,0.0,1.908340524513808,4.258864515165848,7.312949267456582,5.308297126167024,4.096010112516884,4.233536448876848,3.658599263723849,0.0,0.0,2.0959864198244227,4.902374548907403
2011-02-01,7.542994179639399,5.1105932478848235,3.9123192219525467,4.561449275613468,4.434304279011135,0.0,0.0,2.262079517686315,4.968687254198027,6.299078717146154,5.1135125311159015,4.261024744494292,3.442016652214301,2.100018579114816,0.0,0.0,1.8056830017877241,4.325074231984851,6.965511247348344,5.163478025385913,4.088972044109374,4.161649276415801,3.630331800013174,0.0,0.0,2.015794311394858,4.705492808570542
2011-03-01,7.612134969521154,5.023190509446099,3.739562075098519,4.675523338724619,4.567427353394194,0.0,0.0,2.290290412637299,4.928128919471303,6.592234902362691,4.99590830134537,4.053721630169442,3.3975604044905543,2.0662713982980483,0.0,0.0,1.9688089486971565,4.343772596688653,7.046002788638354,5.044180675961622,3.856003144686237,4.131995030872859,3.533092860816107,0.0,0.0,2.0804509654000407,4.690083215441961
2011-04-01,8.001942836060902,4.960999963420076,3.7934969483573395,4.822526637266822,4.5795286267064235,0.0,0.0,2.477637596565243,5.024670085288563,6.421310217386802,5.182966602274905,3.8733422120580014,3.093117094491971,2.0525296946500053,0.0,0.0,1.8046130666923594,4.158432816091629,7.1438232046310235,4.964810678196122,3.7788483126830066,4.0667966445383925,3.5385536515050013,0.0,0.0,2.120860052024422,4.673965794487215
2011-05-01,7.727224249649863,5.016916837979329,3.7810421250017026,4.602647290988627,4.269808599788361,0.0,0.0,2.3363669513906924,4.9521665885878665,6.183578277636682,4.936532660890153,3.86484720013912,3.2020366513004,2.051548200765977,0.0,0.0,1.7431719961461614,4.156805123307581,6.88725228858573,4.9676063095783025,3.859320121583563,4.058958307069441,3.323944879936501,0.0,0.0,1.9991637144726595,4.591633328064205
2011-06-01,7.46163444452721,5.0802832113883545,4.005019437449238,4.654874938605199,4.014182593935165,0.0,0.0,2.2377832238541426,4.889108144808939,6.39947991435451,5.4081831895409636,4.270991933197814,3.291564569808144,1.8539854869477972,0.0,0.0,1.738430515552762,4.3375562793615146,6.945588269015703,5.171406238300902,4.125428484626428,4.165645003187506,3.172033323572253,0.0,0.0,2.0028421193626516,4.630223314157771
2011-07-01,7.479651115667221,5.08229763029531,3.871868412445696,4.58887822696562,4.177873702665833,0.0,0.0,2.2278270883325324,4.902195644312554,6.721879822650613,5.03954805837936,3.9870064686902484,3.4314801326825988,2.1806289550386717,0.0,0.0,1.915552238787206,4.345433080272884,7.123536545802032,5.092317117475619,3.9393242543539166,4.192764938189564,3.3554081050633027,0.0,0.0,2.0461731015877103,4.643774876861656
2011-08-01,7.768647476173907,4.6658522063782115,3.404940552846881,4.385469814186683,4.038712372605145,0.0,0.0,2.427140233530636,4.674487821586304,6.52093207174374,4.945518823876297,3.9349475432118473,3.10055318680663,2.1146691643866102,0.0,0.0,1.9156116205925504,4.179770025921802,7.105899851637388,4.801219208283165,3.627957936876374,3.890524406337244,3.239626374500601,0.0,0.0,2.136929243028627,4.48777924822763
2011-09-01,7.343427291011747,4.576858650708354,3.460528858012742,4.161770864351341,3.863570855762676,0.0,0.0,2.241489257197644,4.560524575348882,5.632380032832321,4.5352319811697885,3.6653849054899763,3.085617283964108,2.357675174018979,0.0,0.0,1.631752713158412,3.879979806272999,6.55038028785186,4.579382483488894,3.554992321544268,3.7626390911539103,3.2897039244935717,0.0,0.0,1.9470249551055454,4.262905018779542
2011-10-01,7.910273199041891,4.840575357410305,3.5963079203809807,4.37097177463725,4.145622117654925,0.0,0.0,2.439596591082145,4.75059913825542,5.576016541682961,4.572562568624884,3.8882429379634758,3.32294353665168,2.267392742308596,0.0,0.0,1.6156269550563431,3.923643192137741,6.7342421537555595,4.712914535317092,3.7302167519091416,3.9330644749026824,3.3761331060753346,0.0,0.0,2.002339742592324,4.453442837382996
2011-11-01,7.980136502117502,4.944731242432776,3.717467255126073,4.267117815397816,3.7373527857289637,0.0,0.0,2.481744402064761,4.760259952547029,5.899391815203455,4.5491667440979295,4.025073253507044,3.3305631085927123,2.2172670209573178,0.0,0.0,1.7808814330910896,4.032659904527046,7.032608530451277,4.75919486959657,3.8283166527844097,3.948892699989784,3.1438279761593617,0.0,0.0,2.1385101355014497,4.473620148957225
2011-12-01,8.095004424377418,5.066179579192369,3.7688973933659558,4.3620813045274005,3.805651642021916,0.0,0.0,2.532161145615628,4.8182885595202025,6.384421055353241,4.6170524510063755,3.8340995861930187,3.1853503619193386,1.9159949491051318,0.0,0.0,1.9095569337824532,4.053410899538072,7.276288832071948,4.869598424408104,3.8127025442345355,3.908452914840562,3.0458343680471627,0.0,0.0,2.221103726939282,4.486563589842426
2012-01-01,7.632610374919358,4.682926501614424,3.619995326517131,4.446485386490289,4.216881177570541,0.0,0.0,2.4205377679107256,4.692045595543206,6.924420170954802,4.886077086736425,3.9303892951625192,3.430479230199418,1.8906508414432937,0.0,0.0,2.0483145347531897,4.231138359281137,7.30937568657677,4.77927848197563,3.7473060301853125,4.040188179487771,3.3296694838470353,0.0,0.0,2.252439503903183,4.529414107720169
2012-02-01,7.8991851917177245,4.623095281313462,3.486764025702894,4.500524005303562,4.292210079793613,0.0,0.0,2.542362483050867,4.7378072316853785,6.789947960939367,4.71099938281899,3.800015437547736,3.289210383185222,2.217319186112208,0.0,0.0,2.086390175911002,4.182597431093759,7.332927083650105,4.636633598796642,3.6043463902480255,3.97485445525854,3.4668961758594063,0.0,0.0,2.3213975369230226,4.479628145495689
2012-03-01,7.91944359234825,4.799812943877123,3.590716611038384,4.368802737220097,4.259619207478464,0.0,0.0,2.4927045295378307,4.720715311916996,6.61647000095104,5.015691259419027,4.045826314189172,3.304524490907462,2.0953557714133404,0.0,0.0,1.9043634234287357,4.221621656782798,7.3135529057656194,4.823924680303801,3.73078657830802,3.9394637520653193,3.426442136902864,0.0,0.0,2.223323093380377,4.510205418536232
2012-04-01,7.814094983856345,5.065049915469216,3.6079324308432756,4.223430107794912,3.8826454934229213,0.0,0.0,2.3740909211101284,4.732509274838509,6.495852322951898,4.711645033682114,3.8371404222261,3.1819940746518203,2.1590384087597734,0.0,0.0,1.9747004975396627,4.1322799691068335,7.164319770979182,4.9513373740230255,3.7293751342669856,3.8229593049196273,3.203127244855991,0.0,0.0,2.1446612822489426,4.4789263115150675
2012-05-01,7.4811896535748375,4.767206660392521,3.6221681572035784,4.178889379395352,3.9644120536700544,0.0,0.0,2.2731359322864857,4.616627569274947,6.172432118224225,4.860213749101364,3.9940191012970403,3.1699530007309957,2.2895838825023893,0.0,0.0,1.7910905686981922,4.104533524515952,6.9152452848688615,4.8305156508189615,3.7675295900542713,3.743473027246221,3.30152830662564,0.0,0.0,2.054686499910747,4.411777083783823
2012-06-01,6.84978990654336,4.835551613314084,3.8059569943381764,4.224002078430092,3.7960518691003458,0.0,0.0,1.9537503695577056,4.541991390355688,5.959251073902441,4.426615300172838,3.7980472845473146,3.232953835916558,2.3912352314453313,0.0,0.0,1.8464688665423787,3.9506727917482607,6.511336764124836,4.666272043143847,3.756542553799007,3.8085130775662055,3.253289712258216,0.0,0.0,1.9170583471647367,4.376277584457394
2012-07-01,7.567131866597844,4.922911284336202,3.6943932595973874,3.960949420349456,3.5225100527203224,0.0,0.0,2.305854312667021,4.53787852314258,6.1134550706234645,4.67268292424409,4.134975475382082,3.1282409912359683,2.017916319651004,0.0,0.0,1.9459201112943887,4.047652751469731,6.889280076000096,4.816610319975874,3.8273082763732074,3.561328821190084,2.9038715928752294,0.0,0.0,2.1178118653862796,4.356035341326523
2012-08-01,7.4519146592294145,4.898616652589185,3.7240561296032135,3.987665644117122,3.4780354137339424,0.0,0.0,2.2564934512000856,4.458954629333417,5.8583556593517585,4.480348567009661,3.5797929120179344,3.036188813550202,2.1157727081888296,0.0,0.0,1.7126006333805603,3.8491961633258454,6.68259225417282,4.731838367718489,3.644117785566725,3.538327609353613,2.9061177368641764,0.0,0.0,1.973380240856097,4.2041644639377695
2012-09-01,6.997600079327389,5.008571002016678,3.6802358757957747,4.010460826214266,3.6086889895233343,0.0,0.0,2.012702731367426,4.483572529729579,6.2410884788029435,4.924782356878737,3.739989557212475,2.9619605063552843,2.1341036133254887,0.0,0.0,1.7520088192609347,3.9432882639391402,6.659562522538253,4.997805945394216,3.6830147003507347,3.518192278040849,2.962541259911707,0.0,0.0,1.8820516201270778,4.303858230993263
2012-10-01,6.907598407664001,4.746147063721003,3.4077178462247195,3.6696633504058003,3.3730787323060167,0.0,0.0,2.0463646720368316,4.3295117619845085,6.126974264601909,4.5471708284402155,3.7269596863362127,3.0032325739622068,2.0185123211445672,0.0,0.0,1.8528215592299824,3.9239551109911632,6.554759130054659,4.686141135316228,3.567610870333934,3.4229192419861976,2.8494039492803553,0.0,0.0,1.9467218591742026,4.137716575370453
2012-11-01,6.6703787220249815,4.599004775101364,3.54274143006433,3.9974352424007003,3.808855110227345,0.0,0.0,1.9992235368403077,4.344406754466257,5.592406540759662,4.654436028244976,3.7111599464226983,3.0984304971607872,1.9691260178055758,0.0,0.0,1.5484660608035792,3.8236202085293995,6.036455943823048,4.584029155026451,3.628667843672111,3.615897636599683,3.1207184556238605,0.0,0.0,1.741759607752605,4.155817025334597
2012-12-01,6.779767695285406,4.589237207907853,3.456773186383244,4.158732982573513,4.259438191953292,0.0,0.0,1.9991063902192636,4.528355851105389,5.754169933205792,4.712871812685706,3.756679514280024,3.172327688024816,2.3186775548949035,0.0,0.0,1.6139924464028061,3.9329673589878684,6.244240440417892,4.621364505535591,3.6059850785177003,3.823227438157043,3.544243345282407,0.0,0.0,1.8042957123508798,4.286977914551376
2013-01-01,7.061622328293586,4.936358197246248,3.611205610487329,4.1194438157789826,3.825365840198089,0.0,0.0,2.0551349323863537,4.550281915978747,5.2460751086606265,4.518609047993765,3.6390248059822987,3.025486330896132,2.3309202079284788,0.0,0.0,1.4635880976475477,3.787297909489208,6.171879798665448,4.762022538957481,3.603289848843655,3.65576825520181,3.213132742853218,0.0,0.0,1.7388013374734501,4.198971431513787
2013-02-01,6.95262086327139,5.191080413655191,3.8109860680458807,4.024654563004031,3.58752146139732,0.0,0.0,1.8723608639211642,4.612268480710596,5.532711379767366,4.762182503759119,3.7961239523028185,2.953041443425608,2.1395246780606256,0.0,0.0,1.505358350661471,3.861142579322541,6.313934601865467,4.9936810951694195,3.7998160510035897,3.60291125371174,2.9534058698972085,0.0,0.0,1.7008134569659503,4.243530706301517
2013-03-01,6.851980818978374,5.118121820327724,3.7182971899893063,3.9160947386618292,3.4656983706399407,0.0,0.0,1.8293454279093595,4.531446474092561,5.298373441737986,4.346829199471908,3.33336572225726,2.7656263087400137,2.1737401976428217,0.0,0.0,1.4646272960087117,3.562694107332546,6.116269686244182,4.808451244515952,3.6191630817612372,3.478533246321695,2.9877146729750867,0.0,0.0,1.6440691222015253,4.129624319587343
2013-04-01,7.099131476231166,4.794072878641524,3.551762832973975,3.7844243901500203,3.3980740824412674,0.0,0.0,2.0549875588310553,4.368902249661405,5.952841523675289,4.432478606166134,3.6539134628517638,2.869300570593673,1.8109864792576635,0.0,0.0,1.7850513085869153,3.8238891170421585,6.593583946257294,4.637665220326979,3.589004288963383,3.455139874451561,2.8127070289275427,0.0,0.0,1.9339367560298513,4.102089801113934
2013-05-01,6.602685046595356,4.716852159052714,3.597425983700946,3.9942537585697337,3.544705485043533,0.0,0.0,1.8835655700522003,4.369514783142792,5.670277287756511,4.48103434188371,3.6958267072609257,3.0524102342737196,1.9881960271653392,0.0,0.0,1.6207010533574089,3.7836010978865775,6.203358438672844,4.6517121841699325,3.6332125445799033,3.6281248308515686,2.9667059330633005,0.0,0.0,1.7588014751230132,4.1350763726862
2013-06-01,6.603210321042112,4.545803622393081,3.1819139725956296,3.8066106285666392,3.891998997851335,0.0,0.0,1.8684877601564922,4.251594117181814,5.429574343275027,4.415654226670183,3.2802773587463983,2.832801201796844,1.972436944286791,0.0,0.0,1.4268705221024605,3.575925959115596,5.982995656002391,4.507794084823859,3.252100983645865,3.352945033030625,3.108619836306329,0.0,0.0,1.6331017238075232,3.892422831290884
2013-07-01,6.4225566925556,4.438224855284628,3.367735636570036,3.9508760250493786,3.7410169700172697,0.0,0.0,1.8549027119181514,4.256549016351919,4.87934261434437,4.176463364411818,3.10477979136707,2.558027647193996,1.9189238322848108,0.0,0.0,1.2159299455849486,3.3113242437689925,5.593873918721433,4.293744723639008,3.27668620683668,3.3943067484807097,3.0686513329359437,0.0,0.0,1.523780187531496,3.8381809823258495
2013-08-01,6.5716263336234615,4.644002492688493,3.6141441404354966,3.9479241909306984,3.817257636186506,0.0,0.0,1.9130360843808327,4.404801570927042,5.349151127660847,4.520144571564762,3.6730224852958533,2.8884990207507264,1.9815880379136275,0.0,0.0,1.4987741260801986,3.6994512224518643,6.091163917284046,4.535442042591658,3.5720972398110025,3.5104671207552673,3.1187716725908103,0.0,0.0,1.7628252823580526,4.100834113013546
2013-09-01,7.144360678165905,4.3732612413692555,3.3629606838259107,3.799112767508864,3.657675709965541,0.0,0.0,2.2515082014536723,4.242994491754146,5.159146178988529,4.285430129266405,3.51280340160141,2.8878301640380255,1.8380290772248122,0.0,0.0,1.4238753306299563,3.591755047006413,6.094950945181685,4.3239497694498485,3.459975074693845,3.4889471495844493,2.9637575136291563,0.0,0.0,1.8009019504646755,3.9606942511244667
2013-10-01,6.555543675641989,4.3815869067927835,3.569204308188125,3.9902369499985806,3.6471327969845952,0.0,0.0,1.9446949301888856,4.214300567840342,5.330219109237936,4.479891910981227,3.774402755560897,3.0719667626777913,1.9139208828249887,0.0,0.0,1.4381456891819182,3.739515300163198,5.945569581310311,4.395019080976345,3.5901447590998132,3.5953527384982786,2.9663040989580134,0.0,0.0,1.6825185817698414,4.040561351500184
2013-11-01,6.238965209854271,4.3863003166810515,3.3983178224482797,3.7246147977627295,3.617132361541395,0.0,0.0,1.7974885296213845,4.13046580441539,5.6318636909679585,4.167809192118927,3.369788302434589,3.1046798750975895,2.328987746226873,0.0,0.0,1.6129075424943753,3.7162579025538376,5.9137821813311255,4.295078446598831,3.3819398170161237,3.4780681556038315,3.093435023995605,0.0,0.0,1.6766322256280404,3.948229181342568
2013-12-01,5.9018131149383315,4.391052260874488,3.372185580137728,3.3481381585654217,3.029353127017671,0.0,0.0,1.7049850366890373,3.843319911589984,5.112603704094457,4.035616068809609,3.2133001832009818,2.942296476159923,2.0977357925927382,0.0,0.0,1.399391228602918,3.5182169884203325,5.534426754035962,4.263280992315498,3.301800421396246,3.1544479368816996,2.6737493075559566,0.0,0.0,1.540081838516176,3.682432750143029
2014-01-01,5.905333598163837,4.085950050778796,3.1948632930578116,3.2706422597401232,3.2526549258480157,0.0,0.0,1.7576696769759388,3.830695092571499,5.0628539346229715,4.127518170668676,3.375087891160508,2.804999701851571,1.9523300621153599,0.0,0.0,1.4134558442567648,3.4744941615552136,5.428309909336285,4.1197633692978615,3.3013530097434973,3.102369880182869,2.713133534470903,0.0,0.0,1.543815788899316,3.702223156006385
2014-02-01,5.873826563336657,4.101481885883464,3.1219742355030373,3.2329032840305723,3.0698765930755636,0.0,0.0,1.7483080926359074,3.677443663643002,4.877946918782056,4.020818098757075,3.2582314199791234,2.7296629404660697,1.907991871313488,0.0,0.0,1.298818287276098,3.379965098055782,5.31103901346917,4.102356211525413,3.190853612600419,3.0861126146548927,2.661480594498998,0.0,0.0,1.4699487588892066,3.6155886782587716
2014-03-01,6.106683927314686,3.9379812904210576,3.081102879403775,3.2871236894673475,3.2227791705912137,0.0,0.0,1.927820589610037,3.76883702834235,4.979238122049386,4.053038067861753,3.5594756885187175,2.8675334687409144,1.8710961025953656,0.0,0.0,1.3879465734458043,3.51064009824447,5.583673868479302,3.991838132784772,3.2575642556238638,3.095909936160087,2.6065056379321914,0.0,0.0,1.6707341061277692,3.6676293832259232
2014-04-01,6.0846463733174225,3.9552033896975143,3.255235348059572,3.4852070504105246,3.303855035812231,0.0,0.0,1.8947409095674497,3.846222371065893,4.382089494928811,3.852374679763493,3.4028562455375626,2.995302561741363,2.1811794005824856,0.0,0.0,1.1319154328572782,3.3234480211415227,5.202955664591018,3.9285594519709077,3.331988713022464,3.23743457906616,2.768892367213935,0.0,0.0,1.486990873486054,3.6429573760775273
2014-05-01,6.187725994306506,4.0354274586307906,3.059447328715269,3.262054288614448,3.130108348199039,0.0,0.0,1.8996897780132527,3.698141124213302,5.039463780541899,4.044488416289644,3.187972840088075,2.7476906920017043,1.9722743595039574,0.0,0.0,1.3481943497178384,3.4066327605490643,5.510976222823739,3.9958911903901004,3.1042096986000383,3.0703478702575095,2.678684201017732,0.0,0.0,1.580829789271452,3.5566707284329753
2014-06-01,6.373528463984752,4.044877904531755,3.1571053828402995,3.383541619538051,3.1419732826389932,0.0,0.0,2.0438879911828245,3.8702554405867993,5.224752347974947,4.007006078419793,3.2554287573342617,2.7931438175392964,1.9487777138353808,0.0,0.0,1.459712710909118,3.4695677430901424,5.798421413643325,4.024892549326165,3.197119155550455,3.170761019847171,2.669898416771724,0.0,0.0,1.740815316234753,3.6994148857170037
2014-07-01,6.12911188279507,4.027301777305535,3.061855832902466,3.4175224901090826,3.4075144178181414,0.0,0.0,1.8385848713028619,3.797935838199163,5.050289767362888,3.950664682767297,3.484820171662931,3.0984287964289985,2.164616524379363,0.0,0.0,1.4783460950291358,3.587998722126096,5.628280867650611,4.019835228958197,3.2606459124065967,3.2856172473939624,2.8829890848311557,0.0,0.0,1.6557946802387888,3.7548459565869456
2014-08-01,5.536283587136573,3.95426003018395,2.909275748783602,3.241230808292353,3.3259074720147845,0.0,0.0,1.5607040662969374,3.6381096130074466,4.758080401466634,3.671111178432,3.2041878379076443,2.6974751284822465,1.8059067147921382,0.0,0.0,1.3309540029643019,3.186116569887369,5.043562313914476,3.854800736206371,3.0942924825757165,3.044377663869856,2.711834218953114,0.0,0.0,1.3882932575072733,3.463511023238734
2014-09-01,5.392901988998499,4.001689617346713,3.0131255017968264,3.367951056487552,3.1599130788081697,0.0,0.0,1.4449456239323324,3.671718497454186,4.937751320250856,3.9648346661123455,3.3638868541921516,2.6449840490299015,1.7437968160955473,0.0,0.0,1.4027913770431006,3.340511815097041,5.172731894096285,3.953884041723572,3.155138920651171,3.066492954552301,2.5785315749097455,0.0,0.0,1.421347035603007,3.508529210302588
