,0
2020-03-01,-0.6935700913972482
2020-04-01,-0.028112257787711314
2020-05-01,-35.01140765116298
2020-06-01,8.215981245915657
2020-07-01,11.14874723584549
2020-08-01,26.948235020742374
2020-09-01,17.072612333660317
2020-10-01,59.384298338635375
2020-11-01,42.95063529522707
2020-12-01,6.766141517577125
2021-01-01,-48.027656893932374
2021-02-01,11.966909974683801
2021-03-01,5.828061050820793
2021-04-01,-15.20840028401446
2021-05-01,-24.4148064468217
2021-06-01,-6.439597808645374
