date,0
2020-03-01,-13.939989738657744
2020-04-01,-16.42060453770418
2020-05-01,2.5770339917055765
2020-06-01,43.54793686963973
2020-07-01,36.36847176031944
2020-08-01,13.47974014057985
2020-09-01,0.9340812397208254
2020-10-01,10.096669245514192
2020-11-01,39.80337467050697
2020-12-01,-3.0180283055852613
2021-01-01,-19.624194725205825
2021-02-01,-1.9510012871586184
2021-03-01,-19.18209360749816
2021-04-01,-21.90079502844395
2021-05-01,0.28979651967122777
2021-06-01,22.743306299442736
2021-07-01,27.292575937351018
