date,0
2020-03-01,-9.71915146077555
2020-04-01,4.074141389485419
2020-05-01,-46.36552986879343
2020-06-01,18.516584264120326
2020-07-01,12.427782267758971
2020-08-01,44.45684005234165
2020-09-01,39.69962377406196
2020-10-01,103.28092604458422
2020-11-01,58.44627881430674
2020-12-01,42.59442346003223
2021-01-01,-7.671171794116731
2021-02-01,43.15625763733138
2021-03-01,15.904268204397084
2021-04-01,12.90168884185394
2021-05-01,-20.030567747308424
2021-06-01,23.25930244218813
2021-07-01,-17.39020330933357
