,lower_bound,upper_bound
2008-01-01,1496.6458164351707,1830.1075293423046
2008-02-01,1361.6503955777994,1680.958777821419
2008-03-01,1631.0325938598794,1990.5816094593547
2008-04-01,1675.0917240471945,2027.5007038409576
2008-05-01,1960.4351367642785,2307.7313420509536
2008-06-01,1701.0087219805794,2038.7987356551328
2008-07-01,1572.5905638936028,1912.3065818187406
2008-08-01,1544.3242796321383,1852.5235347523671
2008-09-01,1545.063449725128,1836.4422455866224
2008-10-01,1608.6770124861887,1898.652499139499
2008-11-01,1467.978951712515,1729.5274176189128
2008-12-01,1366.1372489255905,1602.517303394336
2009-01-01,1556.6258899154589,1792.1944742825815
2009-02-01,1472.3166243533433,1664.175322595118
2009-03-01,1812.7877980099336,1994.852397767528
2009-04-01,1845.0942003695066,2020.8439779908083
2009-05-01,2124.513582683331,2292.475564535189
2009-06-01,1885.1489884377083,2050.7091209496443
2009-07-01,1803.948805918272,1973.8493631855042
2009-08-01,1735.9756308209785,1905.868744216727
2009-09-01,1742.2549433306685,1926.253479758897
2009-10-01,1785.9191879576672,1962.161166927335
2009-11-01,1609.1411389634532,1781.8680803979978
2009-12-01,1462.0330181792044,1629.3651188331044
2010-01-01,1665.0561866029368,1799.1418283428054
2010-02-01,1533.8553519606996,1669.0358631745992
2010-03-01,1828.869221628539,1972.0456951101628
2010-04-01,1834.839666071784,1979.0969383348433
2010-05-01,2066.832527937413,2211.408169484278
2010-06-01,1837.1975263187016,1985.6214592974281
2010-07-01,1724.8907894870715,1868.014762095386
2010-08-01,1677.3316038321911,1826.174360992977
2010-09-01,1682.357440750031,1840.87402199084
2010-10-01,1725.3314119313682,1881.886577339129
2010-11-01,1560.6978547102951,1713.5499172748534
2010-12-01,1426.0067808585482,1573.1654274967327
2011-01-01,1632.2190588005158,1750.3896156199855
2011-02-01,1478.6291150410834,1594.2199872736223
2011-03-01,1765.5242980768564,1886.0848165843042
2011-04-01,1749.5127677573284,1870.0769730810518
2011-05-01,1950.2512025827452,2071.056394174069
2011-06-01,1736.5221177405294,1857.231320049783
2011-07-01,1659.2072487857881,1780.2431328367034
2011-08-01,1587.2584057144713,1707.871813947997
2011-09-01,1568.6777415845224,1692.1547749806125
2011-10-01,1626.6739187733156,1747.2465015337175
2011-11-01,1483.0356955212383,1603.9873004550795
2011-12-01,1368.6188820912193,1489.880015110405
2012-01-01,1570.2786901282343,1668.7752318961484
2012-02-01,1434.4124136880903,1533.6989628773106
2012-03-01,1723.320229817361,1825.7199149769276
2012-04-01,1688.8920067742051,1790.9595268367325
2012-05-01,1868.5828801626765,1969.7630954909853
2012-06-01,1661.4813520722532,1762.6301723402016
2012-07-01,1595.5127346825757,1696.513852274702
2012-08-01,1526.1518445395573,1626.4117556970186
2012-09-01,1551.1524575400645,1655.2320517908665
2012-10-01,1559.7587036823388,1660.0616035880662
2012-11-01,1426.424857204609,1526.694753566475
2012-12-01,1333.085199103699,1436.9321190562748
2013-01-01,1511.63812473874,1594.0351139585662
2013-02-01,1387.5824755956567,1473.3426209268584
2013-03-01,1657.7392610316194,1740.705841517052
2013-04-01,1606.8474486329203,1689.7638515434394
2013-05-01,1773.7247316443543,1858.4857848529289
2013-06-01,1557.3311730764308,1642.1236715401678
2013-07-01,1501.4594850694698,1588.0792588076106
2013-08-01,1482.5857426009372,1570.5512129761435
2013-09-01,1487.882976649649,1572.1383642037792
2013-10-01,1515.2734555988245,1602.7482964916935
2013-11-01,1380.760810845818,1464.8286820519602
2013-12-01,1248.4998462273995,1336.1335633081146
2014-01-01,1428.115194346505,1504.382396608907
2014-02-01,1290.5075131023798,1369.46742422071
2014-03-01,1577.458326901008,1650.9105963193208
2014-04-01,1510.1440992916234,1583.5347563408625
2014-05-01,1638.9871414339866,1714.8934449046503
2014-06-01,1487.1388264412585,1557.255852948107
2014-07-01,1459.9904463643104,1531.0360264912463
2014-08-01,1374.7765876686565,1451.1547556279577
2014-09-01,1407.9605008039634,1479.614413158186
2014-10-01,1426.2741318517883,1496.7185221578743
2014-11-01,1291.5079087826828,1367.7160010599307
2014-12-01,1207.9940052159202,1280.927851985997
2015-01-01,1383.7483429119638,1448.0918346985682
2015-02-01,1262.7293570933375,1325.7903381215278
2015-03-01,1520.9795860674826,1587.7951222173228
2015-04-01,1436.8736168008797,1503.5840772883305
2015-05-01,1549.3420078141187,1615.772530741952
2015-06-01,1397.8234426906777,1463.267997341715
2015-07-01,1376.7342653583755,1442.2814448819177
2015-08-01,1328.836348805956,1394.219899999887
2015-09-01,1364.4751245156203,1431.0804110087893
2015-10-01,1342.860954713182,1412.0299379499554
2015-11-01,1252.455914881194,1317.9627067476858
2015-12-01,1170.4179658164785,1235.8233703741876
2016-01-01,1320.9790512847046,1385.5045488784706
2016-02-01,1202.5892869656439,1265.8202678210976
2016-03-01,1471.0405971810724,1542.1365331750712
2016-04-01,1370.147520655175,1441.4304673114475
2016-05-01,1451.569584649496,1521.7664272467605
2016-06-01,1305.116661009461,1375.30694568821
2016-07-01,1288.4210772841332,1361.0530430907982
2016-08-01,1263.1569082848137,1334.5117785703674
2016-09-01,1280.5735144669873,1351.635729990672
2016-10-01,1279.7980079656386,1350.2568733315297
2016-11-01,1193.8116838375734,1264.0763518441101
2016-12-01,1114.9051020457223,1185.0220263332972
2017-01-01,1269.897477335434,1340.1289536833592
2017-02-01,1125.5878421093198,1199.809215687254
2017-03-01,1376.4842080613162,1461.6492869913886
2017-04-01,1259.1304916286015,1343.9464092289043
2017-05-01,1360.0279048586049,1452.2565491277946
2017-06-01,1209.4505367212325,1292.1853389865457
2017-07-01,1222.1664160628334,1304.874516641887
2017-08-01,1171.6736561780253,1254.6322652042345
2017-09-01,1218.7243945081743,1301.4390928329815
2017-10-01,1205.6044165625167,1288.3088624974666
2017-11-01,1108.3691384844044,1193.1399683894604
2017-12-01,1051.5020004264518,1134.352519826008
2018-01-01,1162.0832153800984,1255.224524964754
2018-02-01,1063.30897278252,1148.5073073835692
2018-03-01,1302.3774694982499,1404.687555023564
