,0
2020-03-01,19.764193948115008
2020-04-01,-70.50363724373938
2020-05-01,-7.255018387417522
2020-06-01,41.70833203111965
2020-07-01,119.25181425786604
2020-08-01,229.63031396364238
2020-09-01,176.66741652640462
2020-10-01,288.1513736868003
2020-11-01,219.64827602686387
2020-12-01,56.14883660925295
2021-01-01,-46.73338718884111
2021-02-01,30.30060657737272
2021-03-01,-41.0053739299949
2021-04-01,43.65928882234357
2021-05-01,64.16253946445408
2021-06-01,112.28550438541856
