,lower_bound,upper_bound
2008-01-01,1795.9819975646744,2003.862064043514
2008-02-01,1656.9388845933395,1870.8027507208822
2008-03-01,2053.702649797605,2298.494332762629
2008-04-01,1942.1033619510729,2187.055461661934
2008-05-01,2070.648577726321,2318.783604976617
2008-06-01,1907.0663666936368,2156.306158771365
2008-07-01,1861.132494709361,2116.396458199493
2008-08-01,1721.597568801236,1959.7390082708318
2008-09-01,1696.5700682622269,1935.678286610569
2008-10-01,1781.9433767341307,2015.1590421508809
2008-11-01,1755.661127723538,1964.0220325128712
2008-12-01,1624.5502582003064,1807.142117111929
2009-01-01,1771.149436070483,1919.3840425870264
2009-02-01,1652.0697092737585,1785.8134721626777
2009-03-01,2058.1835159927546,2188.150741212146
2009-04-01,1949.6285319010424,2077.8115696162477
2009-05-01,2079.6131794341636,2204.9113270274156
2009-06-01,1922.095647731852,2046.5095473085828
2009-07-01,1891.8844793084888,2016.8150272732003
2009-08-01,1750.6728218257892,1874.9958173186349
2009-09-01,1736.1645670793266,1862.632763961545
2009-10-01,1804.7969371659292,1929.8185536128808
2009-11-01,1752.934798383083,1877.5344255944892
2009-12-01,1607.91599917902,1731.9095804262922
2010-01-01,1747.4798657827391,1855.7789987929273
2010-02-01,1616.4822622698775,1725.0520402056768
2010-03-01,1992.9508968758719,2102.0010525615758
2010-04-01,1882.7621841273449,1992.1033944203655
2010-05-01,2001.6440659040793,2110.060801336105
2010-06-01,1845.72854486368,1955.1155729385475
2010-07-01,1810.1285317395323,1916.9071651170157
2010-08-01,1685.7733227769393,1793.7001011759696
2010-09-01,1677.1290449445198,1786.1313422290434
2010-10-01,1736.3661350455745,1845.6417566920195
2010-11-01,1679.6537886553126,1788.3303805611092
2010-12-01,1544.6877976116734,1652.5044081831961
2011-01-01,1683.9614468565753,1785.5076490440958
2011-02-01,1553.0269273915028,1645.7674681290891
2011-03-01,1909.0035387885,2000.8946992201081
2011-04-01,1798.5596996757902,1890.115504285601
2011-05-01,1909.7995294265584,2001.17555349567
2011-06-01,1757.20093275767,1848.481643307675
2011-07-01,1730.7574875017176,1822.0385762589017
2011-08-01,1612.130852860043,1704.607541583015
2011-09-01,1599.8855627049888,1700.1786914051922
2011-10-01,1657.2999289355503,1750.2711336657899
2011-11-01,1598.572370945655,1690.2863277561717
2011-12-01,1475.9190730412488,1567.1985653101906
2012-01-01,1618.3147311542934,1702.7310237454753
2012-02-01,1489.9697124237484,1572.0605869561439
2012-03-01,1827.1179295188529,1908.763832089079
2012-04-01,1717.4209272992641,1797.9601243077516
2012-05-01,1824.3173038111447,1903.3968853166327
2012-06-01,1672.9959246257472,1751.5584232288234
2012-07-01,1650.7970565918438,1729.183726206302
2012-08-01,1545.1624658941944,1624.3821917068924
2012-09-01,1553.805139593862,1632.172073337536
2012-10-01,1585.721401894502,1666.1158735473691
2012-11-01,1521.6179472159718,1600.7075062995661
2012-12-01,1411.0742986719242,1490.2942206372677
2013-01-01,1551.2521950522425,1623.7728975519697
2013-02-01,1425.238169826455,1499.4497899174164
2013-03-01,1740.123009710984,1810.4005772413313
2013-04-01,1630.9566546015972,1700.8569320464194
2013-05-01,1734.0930804123686,1804.8875483965116
2013-06-01,1579.5533353572007,1650.880656274165
2013-07-01,1560.4825840996116,1633.6791514298618
2013-08-01,1480.8876768603586,1551.6510554829993
2013-09-01,1490.3403147994215,1559.8434384966906
2013-10-01,1519.2459023284787,1589.2089704851442
2013-11-01,1446.2807255940452,1515.7397172182664
2013-12-01,1331.2548623749888,1405.4803641943524
2014-01-01,1477.5151029230954,1542.091463764775
2014-02-01,1349.2290929266803,1415.973520852902
2014-03-01,1646.6798550161736,1713.8849483297834
2014-04-01,1538.0620937662522,1605.5335723408027
2014-05-01,1631.98008867847,1701.2177424863344
2014-06-01,1493.2389658588702,1559.510381002205
2014-07-01,1483.2533862559903,1549.6438721740083
2014-08-01,1396.9927455021173,1468.3641504106392
2014-09-01,1419.5206978932258,1488.7098489513216
2014-10-01,1437.7982337688375,1505.257181234788
2014-11-01,1355.6373726990753,1427.4605041198854
2014-12-01,1262.3075965281607,1330.9711014314682
2015-01-01,1408.6208796644296,1472.692857458535
2015-02-01,1286.1042495440634,1350.1941631046611
2015-03-01,1556.3184731213535,1626.2092212233222
2015-04-01,1448.5847027896414,1518.5327154944496
2015-05-01,1539.309530164285,1609.2566506007536
2015-06-01,1399.4297508840139,1468.965148561959
2015-07-01,1392.3200047863465,1461.9555854901937
2015-08-01,1329.005935651832,1398.5306590716175
2015-09-01,1357.8593336456684,1427.411425736494
2015-10-01,1355.8174927561286,1428.1975463470153
2015-11-01,1278.7257917361658,1348.4890759581967
2015-12-01,1191.6804305835933,1261.2191094087077
2016-01-01,1333.8720749182792,1403.3159495301545
2016-02-01,1213.365099043091,1282.5389125055326
2016-03-01,1465.691713868827,1544.4658478185531
2016-04-01,1358.7716698436195,1437.6159082801257
2016-05-01,1442.4208553474955,1520.802256724904
2016-06-01,1303.129009310199,1381.533812579423
2016-07-01,1298.3603559036048,1377.8766789097674
2016-08-01,1252.777009169062,1331.6228052057888
2016-09-01,1283.2958716694623,1362.1707429996334
