,lower_bound,upper_bound
2008-01-01,798.3056917210276,913.8045357487379
2008-02-01,731.1031384735844,846.6624013654704
2008-03-01,854.4618044429737,986.544514418893
2008-04-01,868.655317492493,988.1857453753267
2008-05-01,960.1592634600066,1089.8075233737372
2008-06-01,924.5377148373065,1051.3392825942697
2008-07-01,926.0964649314384,1049.3730417021698
2008-08-01,846.608329769919,973.4540613651895
2008-09-01,835.2235537681004,960.5588529752135
2008-10-01,842.7600836634048,967.3392070548092
2008-11-01,800.5147985666206,911.0893764530217
2008-12-01,753.7926377161637,853.0424359967833
2009-01-01,758.5679363427222,835.0823998672732
2009-02-01,686.680691073538,757.1989328734963
2009-03-01,793.452161562061,864.2289677952627
2009-04-01,814.4551420779892,886.6890086088761
2009-05-01,890.5837109396887,961.3766556737921
2009-06-01,855.4368753955778,926.4893314281696
2009-07-01,851.9487823270684,923.0219765029427
2009-08-01,777.706297096065,848.800680596342
2009-09-01,754.8105926508375,829.7897066213601
2009-10-01,764.4440202494314,837.4985300546542
2009-11-01,733.5786159593113,805.9947082204515
2009-12-01,691.2309151159913,763.4981418192257
2010-01-01,701.5510677186361,765.2542309026773
2010-02-01,654.1186588709186,713.6733790625692
2010-03-01,772.5319846142415,833.8170876509539
2010-04-01,769.964108868773,832.3171723125287
2010-05-01,852.6921998080924,913.8822562610497
2010-06-01,809.2610013787923,871.0702274688424
2010-07-01,826.5500343765831,887.711436830678
2010-08-01,750.9196815241004,812.3720502451071
2010-09-01,745.6091541971994,806.6209648679328
2010-10-01,740.6567209691398,802.7135487335916
2010-11-01,713.69969664254,775.3448020401161
2010-12-01,677.2392574515137,738.2943191729161
2011-01-01,691.7521076489974,743.4900230396717
2011-02-01,629.4295043196279,681.7672064673842
2011-03-01,740.9304869833379,793.4451942962278
2011-04-01,754.2448621500815,806.6028003718787
2011-05-01,827.9986862207172,880.8156511932527
2011-06-01,776.7947210987431,829.184277288902
2011-07-01,785.4718734621671,838.0762219781076
2011-08-01,732.6153267116682,785.0448905951722
2011-09-01,734.724549542768,793.1367165989445
2011-10-01,731.6817267452811,788.9277130082894
2011-11-01,701.4710436700263,754.8274167195266
2011-12-01,652.2787200298386,704.7483551578101
2012-01-01,656.0503521330935,705.0362077784376
2012-02-01,602.5621088037019,650.1857061901512
2012-03-01,708.6457840675622,756.5102599262426
2012-04-01,714.2707368397413,760.6770411728238
2012-05-01,783.5609172272586,829.0537226277374
2012-06-01,745.3338956056078,790.1403093472323
2012-07-01,752.2857681473575,797.3939382720245
2012-08-01,706.640728330005,752.2132002507838
2012-09-01,694.9968483713571,739.7321252757397
2012-10-01,691.0105740594139,735.7999736509743
2012-11-01,673.2425846051251,718.4596855766781
2012-12-01,617.8337139075574,662.8905032659785
2013-01-01,643.0757483520973,682.8055408054162
2013-02-01,585.1120612024982,625.9400402226703
2013-03-01,702.2912521882524,743.8900756765677
2013-04-01,687.443421156154,728.0233572448926
2013-05-01,750.7957743919195,790.767208710473
2013-06-01,711.5253855135962,752.308079961468
2013-07-01,734.0500161015468,782.8117222885448
2013-08-01,671.7121831261258,711.4091269510837
2013-09-01,670.2194432769232,710.2086034584282
2013-10-01,655.1407477868909,695.1646593807377
2013-11-01,638.7514673703466,678.8370939113239
2013-12-01,595.9915461693014,635.9782721463358
2014-01-01,620.9083658271296,657.5017459416382
2014-02-01,573.4860555405311,610.8208547126995
2014-03-01,666.2277642456962,704.1721380438165
2014-04-01,667.4946662267071,706.467658549059
2014-05-01,718.9366691026577,756.819699989749
2014-06-01,664.5483416389343,702.5218560088902
2014-07-01,674.5852412069679,714.6365978996247
2014-08-01,650.418672229471,691.0041284992703
2014-09-01,639.4220484114934,677.3178024117389
2014-10-01,630.2184702156284,668.6589747109718
2014-11-01,625.0825051509253,668.7931825310168
2014-12-01,566.4507549515275,604.7452797883203
2015-01-01,591.0704114419971,627.7566952774118
2015-02-01,545.7476575019564,582.3730268020731
2015-03-01,643.9541048100501,684.3939381454087
2015-04-01,630.9373325545938,670.6971153620108
2015-05-01,684.6182264496515,725.5009663882754
2015-06-01,630.5343032198692,671.0623423588696
2015-07-01,644.2805563984256,683.963574557704
2015-08-01,605.4041763114695,645.7470607195695
2015-09-01,605.0927456001157,644.8250596897644
2015-10-01,601.5067022130984,645.4494062341232
2015-11-01,586.318944131176,626.138246154913
2015-12-01,536.3970266521279,577.1817076518772
2016-01-01,568.9675277343774,609.3156546428797
2016-02-01,522.4233272683183,562.4491772758064
2016-03-01,606.7585726461542,651.60876389254
2016-04-01,591.5948408241884,636.5603837341571
2016-05-01,640.4258829856819,685.2284926836876
2016-06-01,579.9631303851316,624.9384512152927
2016-07-01,608.4256967438024,653.5469628040795
2016-08-01,577.0457041637438,621.7858332715813
2016-09-01,582.1509133615053,629.3667046012657
2016-10-01,557.797737849397,602.6532039837462
2016-11-01,553.2746134940377,598.0354298580093
2016-12-01,502.65927608548986,548.2878332241751
2017-01-01,537.5803516952107,582.6234558059513
2017-02-01,494.014770790537,538.9325481312563
2017-03-01,576.8548052145368,628.9707947238298
2017-04-01,560.6895318790412,612.8952132735308
2017-05-01,581.8033914218881,638.3133194965676
2017-06-01,535.9451721968289,588.2861506978761
2017-07-01,566.1107276227287,618.4105037807813
2017-08-01,542.2883173053125,594.4122084347931
2017-09-01,530.620113525237,584.4878416503816
2017-10-01,513.0404468033632,565.829994057269
2017-11-01,522.6620919356242,575.0631009713388
2017-12-01,457.62751567797625,510.3272001450431
2018-01-01,514.6466581256002,570.3420374555647
2018-02-01,468.11010861055945,520.3089906584486
2018-03-01,549.7680396761704,611.3315010609307
2018-04-01,532.0680921123293,595.5155598398786
2018-05-01,567.47912293005,632.2436711301106
2018-06-01,494.57363729821884,555.5366470478494
2018-07-01,520.3999863691687,581.377078970327
2018-08-01,504.4461626780685,565.4569762682711
2018-09-01,508.91762853865856,570.1633228199403
2018-10-01,487.27152680618957,549.2599415393663
2018-11-01,482.7128156762397,543.8510547514492
2018-12-01,424.88624219140604,485.9775591537908
2019-01-01,466.5923891502959,526.6787082952319
2019-02-01,437.7137013126544,497.3888693877267
2019-03-01,506.9021635715337,578.0324009156134
2019-04-01,475.813284651104,547.94316852179
2019-05-01,508.1802134346319,579.338806856078
2019-06-01,450.1977300715031,520.9407985727242
