,lower_bound,upper_bound
2008-01-01,1542.6447991406865,1789.982020139056
2008-02-01,1331.7090348607055,1579.0903218412616
2008-03-01,1628.8048492249948,1911.2166860473587
2008-04-01,1547.5696813008183,1833.1681810560883
2008-05-01,1649.0654164327725,1923.1942054109386
2008-06-01,1520.1901947984131,1783.7321382754997
2008-07-01,1466.3244643334458,1735.2167017913391
2008-08-01,1463.9742942772584,1721.658952718945
2008-09-01,1540.0444108807624,1789.185002095137
2008-10-01,1678.9848098943582,1914.7511288760013
2008-11-01,1485.5393052088189,1706.6451233948028
2008-12-01,1418.1467955103133,1617.7924880941625
2009-01-01,1585.6211415902103,1772.4256820608193
2009-02-01,1427.9675132239722,1596.7743640378844
2009-03-01,1791.0798744603076,1962.2650562699423
2009-04-01,1750.6062125440976,1911.933568083421
2009-05-01,1845.02238089043,2003.5036028139632
2009-06-01,1725.8264254927087,1881.8622525444446
2009-07-01,1732.112626755669,1892.0865102504133
2009-08-01,1696.3396087130757,1854.8219911279405
2009-09-01,1749.6856465825874,1907.7802419126076
2009-10-01,1845.2228695817794,2003.2798914307068
2009-11-01,1645.1664962338468,1805.3164415111473
2009-12-01,1513.5945044254013,1671.4113879997212
2010-01-01,1704.2013989608038,1828.244417096473
2010-02-01,1529.5899261795687,1655.7362026456174
2010-03-01,1863.2182753965892,2002.52401552679
2010-04-01,1752.9663643426013,1888.2015663033578
2010-05-01,1842.6324576934965,1979.229565535202
2010-06-01,1709.687494726348,1848.7920534459124
2010-07-01,1664.7651735020047,1801.3397355579707
2010-08-01,1635.9628645996156,1772.7606286138869
2010-09-01,1718.495858519621,1862.761311846486
2010-10-01,1803.2009006460364,1948.4689545594476
2010-11-01,1606.1831586121184,1750.7628582126522
2010-12-01,1483.5137780393252,1624.6244570745625
2011-01-01,1679.3428368647433,1792.9613559549002
2011-02-01,1464.195532976135,1571.0154476734988
2011-03-01,1767.2219625901228,1881.5320819861279
2011-04-01,1691.538952201498,1806.1606580161692
2011-05-01,1765.7059879859794,1880.2071652806335
2011-06-01,1623.0551413810344,1737.6189065765766
2011-07-01,1601.2190610167943,1716.1169889177788
2011-08-01,1538.9788917007315,1654.0882376230304
2011-09-01,1581.2770613579378,1697.505630659598
2011-10-01,1682.3559278664277,1796.8314241990722
2011-11-01,1511.8119020644774,1626.9630354829958
2011-12-01,1418.6578702994716,1535.8537365777856
2012-01-01,1587.9281504938879,1678.3032826535107
2012-02-01,1424.0568402658134,1515.2320831089548
2012-03-01,1724.1617797489325,1819.2775616629465
2012-04-01,1634.7656035088978,1730.1869883339034
2012-05-01,1702.5274116474347,1797.3428545351508
2012-06-01,1559.107296877982,1653.8469975401947
2012-07-01,1540.6678560222867,1635.4937217120337
2012-08-01,1495.6023280374802,1590.3447162945395
2012-09-01,1553.2482663310145,1648.0049151871438
2012-10-01,1595.6495207321568,1690.5578904313452
2012-11-01,1441.0025275973653,1535.6826228711157
2012-12-01,1368.2546095983982,1466.130074198303
2013-01-01,1548.1635476137956,1626.5034486441043
2013-02-01,1394.382498505328,1475.5977414042295
