,lower_bound,upper_bound
2008-01-01,138.0557304712048,164.05338876183077
2008-02-01,141.27356827916367,169.37561839981316
2008-03-01,146.26200019428651,175.9889998719283
2008-04-01,133.12595156468774,162.1632712615493
2008-05-01,142.78737664296605,172.83925188020564
2008-06-01,136.15572315284018,166.25527674479756
2008-07-01,161.7503610885961,190.22993384452644
2008-08-01,165.02455546238068,193.6856665606841
2008-09-01,146.01025375959782,174.33856457493172
2008-10-01,150.08427386378816,179.2402482989662
2008-11-01,144.23518326570638,171.91117116376273
2008-12-01,132.11842547316678,160.32217499372
2009-01-01,133.90154103474583,156.26438855979615
2009-02-01,140.50188722880102,162.17481330809812
2009-03-01,147.28709578334048,170.8685312845816
2009-04-01,131.57511106951515,155.68177037090217
2009-05-01,143.70185697541595,167.41382597500072
2009-06-01,136.1605458473397,159.95279480015117
2009-07-01,159.23740693763477,182.82288690358246
2009-08-01,159.4246963965945,183.22567321555297
2009-09-01,144.20212289667717,167.98791385324682
2009-10-01,150.68511512712948,174.8360518192371
2009-11-01,140.19320298516516,163.77740255235068
2009-12-01,128.2846593725554,152.15996383849094
2010-01-01,130.34526487027668,149.143948720522
2010-02-01,133.3241090438701,152.3040320662934
2010-03-01,138.54657464890238,159.38992426976188
2010-04-01,130.6675900248293,151.52138562822276
2010-05-01,137.754743458492,158.42939082539164
2010-06-01,131.2443584397375,151.63600205913858
2010-07-01,151.71579089102013,172.14391507725443
2010-08-01,151.03099638391066,171.44403821987268
2010-09-01,133.8554039386354,154.39727383497927
2010-10-01,141.79282790103613,162.2443228480801
2010-11-01,132.29987757764965,152.68446900511336
2010-12-01,119.84495050636684,141.41616738856305
2011-01-01,125.51581060486222,141.63744461340264
2011-02-01,125.75495540758926,142.24051973946825
2011-03-01,132.93008715039767,150.44435700557054
2011-04-01,122.53150539026916,140.02274502395494
2011-05-01,131.78288980843746,149.5775651483707
2011-06-01,121.24629795117336,140.13703558651483
2011-07-01,144.90358639848864,162.18113030503366
2011-08-01,141.0334100887808,158.45513595039242
2011-09-01,128.42958051466601,146.0009672887704
2011-10-01,134.28824165130828,151.68717261507527
