,0
2020-03-01,-7.631846205351394
2020-04-01,-20.4831187362175
2020-05-01,19.525107783278784
2020-06-01,-1.3683930780230469
2020-07-01,38.228043043375365
2020-08-01,18.404421790102077
2020-09-01,19.44069919148494
2020-10-01,52.33500727694701
2020-11-01,22.332617309590326
2020-12-01,13.255456113764133
2021-01-01,-9.33656366518872
2021-02-01,4.777287632384237
2021-03-01,15.68610383546163
2021-04-01,8.275676302479035
2021-05-01,42.1690107521368
2021-06-01,13.711521089764659
