,0
2020-03-01,63.179340483357834
2020-04-01,-13.347814120344424
2020-05-01,9.79788368195409
2020-06-01,7.764505110732472
2020-07-01,59.33977685036365
2020-08-01,33.598919590222835
2020-09-01,29.713416340395412
2020-10-01,81.69135486446345
2020-11-01,66.40714292781686
2020-12-01,74.88555611240298
2021-01-01,14.286164859218786
2021-02-01,12.101330873485779
2021-03-01,71.52362578070026
2021-04-01,48.690623678691765
2021-05-01,30.161532959006905
2021-06-01,50.286475560596784
