,0
2020-03-01,6.885274584138301
2020-04-01,-12.110150782781247
2020-05-01,2.043516215290836
2020-06-01,25.103877301497732
2020-07-01,17.778676356978224
2020-08-01,44.79667283299403
2020-09-01,32.90960760318439
2020-10-01,21.506181557899033
2020-11-01,43.19009469322126
2020-12-01,9.768384403763683
2021-01-01,-0.6906267702696098
2021-02-01,1.0680259551221027
2021-03-01,8.62113267675641
2021-04-01,-0.5822668042917059
2021-05-01,25.790539739712678
2021-06-01,16.27972603978816
