date,0
2020-03-01,3.0154661610325206
2020-04-01,-1.2650819780325122
2020-05-01,-7.230810464259903
2020-06-01,7.379360791757804
2020-07-01,10.932634953308863
2020-08-01,41.54157261752472
2020-09-01,40.42915424885227
2020-10-01,90.72156583336943
2020-11-01,49.39681389900343
2020-12-01,31.95089874272712
2021-01-01,44.12132879315786
2021-02-01,20.65608739374106
2021-03-01,36.77831816736624
2021-04-01,16.89088463131357
2021-05-01,4.076182942861891
2021-06-01,8.737814305145065
2021-07-01,13.846848511910665
