,0
2020-03-01,5.22030365347814
2020-04-01,-198.19917776889815
2020-05-01,-177.57257948129677
2020-06-01,10.89307177039268
2020-07-01,234.19965345396122
2020-08-01,396.2742270933011
2020-09-01,366.49536392961704
2020-10-01,742.2901114327917
2020-11-01,396.50589218783125
2020-12-01,250.46972451288866
2021-01-01,54.28970416809307
2021-02-01,108.75803660900488
2021-03-01,121.34493598574909
2021-04-01,64.57241033412492
2021-05-01,1.937308809999422
2021-06-01,175.49221152438827
