date,0
2020-03-01,-7.47009078574979
2020-04-01,-125.22587864242632
2020-05-01,15.73792222717725
2020-06-01,130.0952238061741
2020-07-01,302.71689329230935
2020-08-01,435.5460497196034
2020-09-01,371.32378759390826
2020-10-01,711.798987099105
2020-11-01,384.04706059498153
2020-12-01,236.0757279684883
2021-01-01,53.95584340747064
2021-02-01,127.3948229871628
2021-03-01,107.23783859963783
2021-04-01,162.6771182840664
2021-05-01,256.0617242448777
2021-06-01,332.6289694626021
2021-07-01,107.47327805068153
