,lower_bound,upper_bound
2008-01-01,2248.242161746556,2746.0047786792593
2008-02-01,2016.3732775939745,2493.0090345662857
2008-03-01,2412.777584101958,2949.4810555715444
2008-04-01,2474.4546765409673,3000.500124097654
2008-05-01,2976.7647913556702,3495.1783342032704
2008-06-01,2583.0347613552312,3087.2582888954676
2008-07-01,2470.124491656224,2977.222990668671
2008-08-01,2397.4649447691304,2857.5179638338773
2008-09-01,2378.467178530777,2813.412080247284
2008-10-01,2409.6798613049446,2842.5300252025368
2008-11-01,2183.274975462533,2573.6917573676446
2008-12-01,2084.0670047067943,2436.914572952528
2009-01-01,2299.680166847053,2651.316443173047
2009-02-01,2131.0210178739767,2417.4109811725316
2009-03-01,2603.7149722345184,2875.485157900015
2009-04-01,2649.564660552747,2911.9086294377307
2009-05-01,3124.9040942115716,3375.623119508843
2009-06-01,2758.8734208040205,3006.007174512599
2009-07-01,2692.1880777650085,2945.8008396890273
2009-08-01,2575.941644419072,2829.5432947954923
2009-09-01,2556.9609861371996,2831.6179841176577
2009-10-01,2572.092463421248,2835.1711476601404
2009-11-01,2315.306153912044,2573.1378960782945
2009-12-01,2161.1993435755057,2410.9781370604014
2010-01-01,2398.8063954424256,2598.9577691799873
2010-02-01,2179.59115972324,2381.37685929256
2010-03-01,2598.2353917695295,2811.956767762043
2010-04-01,2612.454468484916,2827.7891667981676
2010-05-01,3017.939033170927,3233.7489654476963
2010-06-01,2669.8656019125015,2891.4199286616335
2010-07-01,2577.027047625361,2790.6700548811095
2010-08-01,2481.99980974395,2704.1793207571045
2010-09-01,2465.8167668739225,2702.43652035968
2010-10-01,2480.2392890296715,2713.931211723452
2010-11-01,2246.2207144556214,2474.3849675529273
2010-12-01,2098.1620504977263,2317.827667927705
2011-01-01,2339.060291190115,2515.4550115920747
2011-02-01,2105.7253466294355,2278.2693384338622
2011-03-01,2511.836401433098,2691.7986485903575
2011-04-01,2500.862011842229,2680.829762331104
2011-05-01,2854.253580481191,3034.5810543129633
2011-06-01,2532.787097482983,2712.9712868916995
2011-07-01,2473.5307692242654,2654.2026006650817
2011-08-01,2359.633134639702,2539.674330968529
2011-09-01,2325.311427250563,2509.6271939364538
2011-10-01,2355.961893298213,2535.9421489427796
2011-11-01,2152.122234866689,2332.668261771344
2011-12-01,2016.0280611726307,2197.0361246751295
2012-01-01,2252.230301149284,2399.2573645218345
2012-02-01,2041.6132394124031,2189.819557090814
2012-03-01,2444.6560932402554,2597.5094292864724
2012-04-01,2411.7320146256557,2564.089523503964
2012-05-01,2723.154712976721,2874.1877306159527
2012-06-01,2418.285888232272,2569.272042079649
2012-07-01,2371.4112505762014,2522.1769267078816
2012-08-01,2263.1316925550786,2412.7909602512204
2012-09-01,2273.4378797021036,2428.7988378010295
2012-10-01,2258.158440398169,2407.881877968293
2012-11-01,2075.3704615677084,2225.044634278734
2012-12-01,1952.7375002059046,2107.7511423683204
2013-01-01,2167.6400110314266,2290.6350638601684
2013-02-01,1974.2467393922343,2102.2620188864703
2013-03-01,2355.2596892522,2479.104978329227
2013-04-01,2302.106993927568,2425.877382256426
2013-05-01,2578.485125710732,2705.0090474530525
2013-06-01,2274.856605708709,2401.427466217119
2013-07-01,2238.511789750022,2367.8102476725016
2013-08-01,2181.424146894372,2312.7313436490404
2013-09-01,2177.5470242047186,2303.3161322808737
2013-10-01,2180.0288531092583,2310.6036808985455
2013-11-01,2007.9965510340753,2133.485751007349
2013-12-01,1841.8091383135259,1972.6211226025782
2014-01-01,2056.41338235085,2170.2584227865755
2014-02-01,1856.632550292486,1974.4970321067567
2014-03-01,2249.0634862677307,2358.706640011298
2014-04-01,2175.799359056459,2285.3505431823937
