date,0
2020-03-01,5.874650311187821
2020-04-01,-5.675414158850344
2020-05-01,3.748873293317885
2020-06-01,10.61984863419788
2020-07-01,17.848981025350312
2020-08-01,21.388462375226027
2020-09-01,32.891022571420024
2020-10-01,50.73253954529495
2020-11-01,39.937528859877254
2020-12-01,25.75329477803063
2021-01-01,1.9497313468708768
2021-02-01,20.307373488646036
2021-03-01,26.87349723885889
2021-04-01,3.6111058772006146
2021-05-01,5.691520925391906
2021-06-01,19.19959806743121
2021-07-01,-4.957630152205041
