,0
2020-03-01,-30.47747015998476
2020-04-01,-14.566361696974695
2020-05-01,-11.57650095175137
2020-06-01,59.82182066945683
2020-07-01,60.791356080571575
2020-08-01,39.50792206854993
2020-09-01,5.315158612891025
2020-10-01,82.89228684636203
2020-11-01,30.6168822573444
2020-12-01,22.260633720409544
2021-01-01,-16.372097975829035
2021-02-01,6.424594093195111
2021-03-01,-12.41735251279502
2021-04-01,2.270543799449939
2021-05-01,18.85437676264965
2021-06-01,49.04159717159311
