date,0
2020-03-01,24.617421268690805
2020-04-01,-162.5573999620674
2020-05-01,-78.64468670048996
2020-06-01,111.26352514767905
2020-07-01,321.3696606988776
2020-08-01,410.05368671283827
2020-09-01,341.68811494676333
2020-10-01,663.8959450335572
2020-11-01,461.72503285133257
2020-12-01,257.93533807915423
2021-01-01,42.32310149537079
2021-02-01,146.9819131480133
2021-03-01,140.94326729160161
2021-04-01,108.54084500757358
2021-05-01,130.0209112198197
2021-06-01,302.9639054892623
2021-07-01,125.79399102738853
