,0
2020-03-01,229.7105791018937
2020-04-01,50.777978201668475
2020-05-01,66.43935601470253
2020-06-01,259.5228035959906
2020-07-01,461.94148683618073
2020-08-01,543.5348413615491
2020-09-01,479.40566950796415
2020-10-01,853.3005730682905
2020-11-01,596.3012443952805
2020-12-01,428.0755208016201
2021-01-01,215.50320593316428
2021-02-01,292.58125381536706
2021-03-01,410.9173295578257
2021-04-01,383.9298026114129
2021-05-01,319.04073715812933
2021-06-01,498.64066034742996
