,0
2020-03-01,-0.6972481785880973
2020-04-01,-37.08222201071857
2020-05-01,42.222409999916806
2020-06-01,96.56236804261226
2020-07-01,205.3632918441893
2020-08-01,244.72249396440083
2020-09-01,232.58156899108923
2020-10-01,447.9497055983565
2020-11-01,176.80126057910257
2020-12-01,190.3532315627766
2021-01-01,101.30879449486065
2021-02-01,103.28840441403224
2021-03-01,156.40089423646356
2021-04-01,117.07023315263245
2021-05-01,197.10999602982605
2021-06-01,214.77163889506392
