,lower_bound,upper_bound
2008-01-01,24.75062974532232,38.971849091311235
2008-02-01,10.456601317516014,25.27111883030471
2008-03-01,16.246211791998206,33.23190202559444
2008-04-01,24.33945492793983,38.986392193429275
2008-05-01,27.26239857709742,42.392784476655585
2008-06-01,25.276869118250183,41.26940156553126
2008-07-01,28.763353064423278,43.80319018477453
2008-08-01,20.503451758140596,33.71371792234089
2008-09-01,25.62666586925701,38.36773419518116
2008-10-01,18.817769665697657,32.64148347451491
2008-11-01,28.21389262430556,42.09634732319353
2008-12-01,18.613793476695406,31.94079002826046
2009-01-01,26.66705170279053,38.50799939403282
2009-02-01,14.833984239067071,25.55013062502767
2009-03-01,21.22626383807637,32.30664714388249
2009-04-01,27.981475459625543,38.947345025356526
2009-05-01,30.303726201374374,41.484539730167796
2009-06-01,29.04745354784353,40.29095566819835
2009-07-01,32.94163205355548,43.31133575223953
2009-08-01,24.1551179723648,34.43688430153874
2009-09-01,29.235274741336315,39.67151341984315
2009-10-01,23.227813415439,33.5099593821984
2009-11-01,31.102027455005356,41.339196641646936
2009-12-01,22.08381286695872,32.36259892768858
2010-01-01,30.529837023690558,39.04312490169012
2010-02-01,18.514928528897542,27.21612798705626
2010-03-01,23.86911019147579,32.972761310865785
2010-04-01,30.287254112827707,39.16656628878304
2010-05-01,32.78126016651581,41.74165478342685
2010-06-01,31.89614858365273,41.828107351957
2010-07-01,32.211907009788895,41.010619553871514
2010-08-01,25.838939591349405,34.669257770497055
2010-09-01,30.098331394918258,38.897427906060635
2010-10-01,24.19842661308839,32.99977602791902
2010-11-01,30.93626384882984,39.7917915762724
2010-12-01,22.550179768820552,31.34937645910576
2011-01-01,30.659441405682806,38.030528223812986
2011-02-01,19.19642601208243,26.600117039946948
2011-03-01,23.476194334631032,31.132816463489164
2011-04-01,32.00413289529087,39.49431540354869
2011-05-01,32.61585978892161,40.1191697740545
2011-06-01,31.099082877301246,38.79911561241273
2011-07-01,31.623501693570535,39.122023496067
2011-08-01,27.860113454527646,35.421020662221
2011-09-01,31.50693405210106,38.98169166527815
2011-10-01,25.561882679061437,33.155005170730774
2011-11-01,30.708416930257343,38.34024532730784
2011-12-01,23.699156314606594,31.525825268909625
2012-01-01,31.98218307853989,38.38084795903143
2012-02-01,21.49243709804993,28.25871787652476
2012-03-01,24.896403674243896,31.437063370103505
2012-04-01,33.279332166590905,39.717827079822456
2012-05-01,33.284159402832266,39.57340469214967
2012-06-01,31.147822881454488,37.942255620496795
2012-07-01,31.681429872383468,38.15239941953373
2012-08-01,29.3265187169542,35.72778808304399
2012-09-01,32.53384420819107,38.81508457835869
2012-10-01,26.169758779785464,32.46473716742568
2012-11-01,29.65854332487851,36.02160978688576
2012-12-01,23.671916887462796,29.990180458145975
2013-01-01,32.23218699124972,37.57428173152512
2013-02-01,21.862666381405894,27.47376560216329
2013-03-01,24.140191624201897,29.936974004861774
2013-04-01,34.077195738269154,39.427562748517246
2013-05-01,32.993734372756236,38.4858827958076
2013-06-01,31.817349717399452,37.37854083083104
2013-07-01,30.545985509744128,35.94394558959178
2013-08-01,30.343836644263988,35.68907402217965
2013-09-01,34.0711195704201,40.28806416477047
2013-10-01,27.274304022896803,32.618379164049735
2013-11-01,29.062567992448308,34.54010519566245
2013-12-01,23.79517211625572,29.402634848133317
2014-01-01,32.34524559798667,37.217028584642144
2014-02-01,23.26444435056116,28.167491646887452
2014-03-01,25.251672156687583,30.072044790341565
2014-04-01,34.949302929455506,39.793465475322584
2014-05-01,33.561462478934885,38.405562820790635
2014-06-01,32.68354412406891,37.81667195951707
2014-07-01,30.144706167761793,34.999747659679755
2014-08-01,30.922154743849614,36.04856446517586
2014-09-01,33.545954530431025,39.01697152486857
2014-10-01,27.516587149544563,32.4968245628631
2014-11-01,28.686896206712902,33.4936157099027
2014-12-01,24.683546013675805,29.489276514734744
2015-01-01,32.93729202529082,37.45231658234339
2015-02-01,24.518170812220117,29.08398384538314
2015-03-01,24.30988555854904,29.572442854172266
2015-04-01,34.493502827214755,39.820604740836
2015-05-01,32.649981881852085,37.69680403760343
2015-06-01,31.716078231154235,36.70509533275703
2015-07-01,28.44378205251495,33.465368217275106
2015-08-01,32.34214394605535,37.15615414776081
2015-09-01,34.85051747569344,39.76265218471485
2015-10-01,28.07383893406108,32.98787447615404
2015-11-01,27.466705705433075,32.34643180811148
2015-12-01,24.619285074923827,29.430575713783025
2016-01-01,32.886070612054716,37.6376149588117
2016-02-01,25.59173759082911,30.329262657643927
2016-03-01,25.00152152212893,30.460906083840502
2016-04-01,35.579501638197605,40.923168190414025
2016-05-01,32.5627929455423,37.91387931049782
2016-06-01,31.35386100011432,36.791561302753976
2016-07-01,27.634338751121955,32.97604945340558
2016-08-01,33.0177193420695,38.35849592061072
2016-09-01,35.551705138463554,40.89462302414788
2016-10-01,28.65814214326879,34.00832945685098
2016-11-01,26.29502966734027,31.66723464295607
2016-12-01,24.449523835519233,29.790191294195477
2017-01-01,32.95246237832824,38.313126962447605
2017-02-01,25.266184254882393,31.144712768038946
2017-03-01,23.467379573968135,30.124779924595902
2017-04-01,35.76371350713432,42.044082989872585
2017-05-01,32.05402130291003,38.34819969987993
2017-06-01,31.076697621334855,37.365040969528785
2017-07-01,26.27637343523087,32.61182070886918
2017-08-01,33.39835774950711,39.676035181397225
2017-09-01,35.49252937103877,41.79432455046408
2017-10-01,28.555774917596366,34.83173635094724
2017-11-01,24.694304434050952,31.05195344429553
2017-12-01,23.672934552205678,30.038874840260643
2018-01-01,31.98954839278052,38.43886386610431
