,0
2020-03-01,-7.776036995780032
2020-04-01,-122.15977687185318
2020-05-01,16.770118508330597
2020-06-01,131.96575225547167
2020-07-01,301.68299990943956
2020-08-01,436.2701292279803
2020-09-01,372.0656704746175
2020-10-01,710.8189111619176
2020-11-01,384.2294742494089
2020-12-01,237.25076775743173
2021-01-01,55.26092691923077
2021-02-01,129.8416919123365
2021-03-01,107.55035439400262
2021-04-01,166.27729116323735
2021-05-01,257.0886763969893
2021-06-01,335.29981108482934
