,lower_bound,upper_bound
2008-01-01,2303.4744715391967,2675.465073018388
2008-02-01,2012.670863955624,2381.982458670321
2008-03-01,2491.316413193901,2915.300578218783
2008-04-01,2322.432739953238,2738.46956451041
2008-05-01,2514.9184789245082,2932.7795590617916
2008-06-01,2315.1474938741253,2711.9907615548505
2008-07-01,2348.427692807581,2743.5085416418174
2008-08-01,2333.358633858245,2707.0893520859486
2008-09-01,2393.0733058416918,2766.6041827177214
2008-10-01,2533.081155920941,2884.1435393692086
2008-11-01,2254.7633987397976,2572.2131703689984
2008-12-01,2155.8556080697304,2447.6174045583534
2009-01-01,2340.41894682685,2609.987840672537
2009-02-01,2115.970350389936,2351.5222167528877
2009-03-01,2657.011025248026,2895.0919803418487
2009-04-01,2499.2184119997573,2731.2367926919787
2009-05-01,2703.9270955362304,2930.0948255230683
2009-06-01,2507.4321444872166,2730.1330192655714
2009-07-01,2572.3068089284156,2801.2166612887972
2009-08-01,2516.731026707471,2742.9594962037017
2009-09-01,2587.9654996003305,2820.0314316387407
2009-10-01,2682.1044630158553,2915.336715715039
2009-11-01,2377.448357828303,2609.2237626749343
2009-12-01,2222.5058382048373,2448.7713141539716
2010-01-01,2423.30396576611,2600.301315219189
2010-02-01,2165.97187313817,2344.396243065624
2010-03-01,2647.1373174756145,2840.306005018746
2010-04-01,2485.4930620904793,2679.7341602140536
2010-05-01,2656.580427050169,2850.243019069529
2010-06-01,2455.92880013677,2655.080351450322
2010-07-01,2470.1336446675837,2664.06595633594
2010-08-01,2431.6525973692355,2629.3522479971894
2010-09-01,2492.256839386383,2692.7696915514416
2010-10-01,2577.7570118080985,2783.8495745680593
2010-11-01,2301.7518927250517,2506.3523445871774
2010-12-01,2152.7471583842303,2351.9651569180764
2011-01-01,2361.8345702316583,2520.2273485863834
2011-02-01,2093.142136686551,2245.932715763525
2011-03-01,2552.0859337311786,2715.250308621733
2011-04-01,2390.8176074361018,2553.9906969961994
2011-05-01,2543.5163561320564,2707.258643420308
2011-06-01,2347.2202463321705,2510.7359128324656
2011-07-01,2382.431900437406,2546.718284054838
2011-08-01,2311.336045171188,2474.6254183722076
2011-09-01,2332.1830695313624,2502.1816524496876
2011-10-01,2430.901141364615,2594.0940323045625
2011-11-01,2194.3132580608585,2358.40095521199
2011-12-01,2060.2555803851806,2225.0724850664697
2012-01-01,2270.8220252548645,2402.13918361158
2012-02-01,2032.2826986341674,2163.0868173628046
2012-03-01,2480.48532226855,2617.698337503189
2012-04-01,2323.486474912395,2460.439609251501
2012-05-01,2469.8755537455513,2605.4978765859028
2012-06-01,2266.632484941384,2403.0568749011964
2012-07-01,2297.031232353554,2433.6451994712265
2012-08-01,2223.7082100940347,2358.957801004281
2012-09-01,2287.1333631896487,2423.2865759948163
2012-10-01,2319.7611558736075,2454.96706584735
2012-11-01,2110.0096719481007,2245.447782829883
2012-12-01,1991.2888101700528,2131.5566686540833
2013-01-01,2183.3641080505995,2291.588597011586
2013-02-01,1968.8710607586352,2080.123599952239
2013-03-01,2383.419192791131,2493.2518019526174
2013-04-01,2232.9080372080593,2342.708053272058
2013-05-01,2381.8894627290897,2492.8172869331397
2013-06-01,2155.1858320039937,2266.2572723011253
2013-07-01,2180.0034401384646,2292.166053458169
2013-08-01,2156.1587863377827,2270.24482173295
2013-09-01,2188.2578279329573,2298.007480294622
2013-10-01,2233.597825641249,2347.8848440884904
2013-11-01,2037.6899206494077,2149.2640420053262
2013-12-01,1870.9858942403876,1983.7299251281775
2014-01-01,2070.796891190369,2162.7611342984337
2014-02-01,1852.11376557717,1948.28064018455
2014-03-01,2271.0908957230977,2362.82826340709
2014-04-01,2127.1037015168918,2218.7331027437326
2014-05-01,2250.1210284297285,2345.2095341087543
2014-06-01,2080.2885683573613,2168.785383415595
2014-07-01,2118.534740928148,2208.486439366188
2014-08-01,2017.863084925856,2112.968013164691
2014-09-01,2070.871885219781,2162.8017058312907
2014-10-01,2098.914550121314,2187.6786339980995
2014-11-01,1919.5113611463057,2012.9893064511043
2014-12-01,1797.005139200304,1887.3456667899256
2015-01-01,1997.9082928684204,2073.3175402305947
2015-02-01,1809.046236961331,1883.9288224598413
2015-03-01,2184.457952580126,2261.7469721136017
2015-04-01,2046.5495313809934,2123.705357952964
2015-05-01,2168.214675153129,2245.386083427853
2015-06-01,1985.0557565958275,2060.857232764703
2015-07-01,2012.9525883077374,2088.789073092237
2015-08-01,1947.5125508862127,2023.296496374344
2015-09-01,1996.2389025223613,2072.5279865824355
2015-10-01,1970.6702524627804,2050.3907826272407
2015-11-01,1854.2965121734549,1930.1152751192028
2015-12-01,1726.2070556696701,1801.985725784128
2016-01-01,1905.5266703584791,1976.438883069836
2016-02-01,1731.2482923434293,1801.261765298609
2016-03-01,2103.8733459819923,2180.779506406996
2016-04-01,1972.0408727447311,2049.170199607551
2016-05-01,2076.3725223030083,2152.214098737262
2016-06-01,1884.8922550783816,1960.7330044654566
2016-07-01,1900.360648109925,1978.7934923533458
2016-08-01,1854.5506085807444,1931.6923309678416
2016-09-01,1874.4261040676763,1951.6704259573137
2016-10-01,1863.2717490637333,1939.4273119434497
2016-11-01,1767.2267145968683,1843.2298559643589
2016-12-01,1635.2455862644783,1711.0227123917712
2017-01-01,1824.4951495475912,1899.7174977357136
2017-02-01,1633.704811818203,1713.3711133534673
2017-03-01,1972.5734208167762,2063.9118625554534
2017-04-01,1847.2102988069023,1938.1503145359789
2017-05-01,1988.7323712409584,2088.339970510646
2017-06-01,1779.4282205757281,1867.9590773067143
2017-07-01,1809.7186482841066,1898.207570324891
2017-08-01,1731.3907812652476,1820.1619132497342
2017-09-01,1775.415514503457,1863.9406972332622
2017-10-01,1741.761554815705,1830.249692396898
2017-11-01,1648.8644571840437,1739.831553972123
2017-12-01,1533.5970321950604,1622.2882431247035
2018-01-01,1679.953236531474,1781.558068182711
2018-02-01,1550.9401397123934,1642.7893748427628
2018-03-01,1862.1587381612649,1974.1025855516805
2018-04-01,1742.8579358530665,1854.4188636926592
2018-05-01,1809.161260280242,1929.6048753184687
2018-06-01,1668.7298554335016,1778.3725237888061
2018-07-01,1696.2531362087193,1805.9040779390725
2018-08-01,1617.5655700497887,1727.4160966286
2018-09-01,1641.1592456834578,1753.1204127748633
2018-10-01,1598.7716806240721,1709.5027566870533
2018-11-01,1560.5596289106784,1670.1345126843416
2018-12-01,1433.6389838975908,1543.2846022747901
2019-01-01,1622.9871332486573,1730.171239911282
2019-02-01,1478.1981634143776,1585.3777393427863
2019-03-01,1790.5728374430073,1931.7258304091479
2019-04-01,1673.535556669495,1813.6097558815256
2019-05-01,1745.1019674675779,1882.0673309253473
2019-06-01,1565.9953407044197,1701.5485851546684
2019-07-01,1596.247547515064,1732.225131199912
2019-08-01,1513.588953533374,1649.0825253639978
2019-09-01,1557.8154914226113,1696.0308491811568
2019-10-01,1492.7114765720094,1630.2985010533366
2019-11-01,1467.923672424648,1604.438624982091
2019-12-01,1343.2327111284005,1479.3661423901815
2020-01-01,1540.4739712305918,1675.7520142228323
2020-02-01,1423.0532893337302,1561.3901750098096
2020-03-01,1693.0375846595975,1871.2346077441002
2020-04-01,1587.3699564999943,1768.6112563511952
2020-05-01,1664.0501143360523,1853.0534281992898
2020-06-01,1493.7586284127997,1678.629903288292
2020-07-01,1521.1455321723613,1706.3852293011398
2020-08-01,1441.7081893724096,1630.25047092519
2020-09-01,1471.8318751728661,1660.525216520296
2020-10-01,1393.1349836032975,1581.9521738972405
2020-11-01,1397.5558114020084,1583.196701291068
2020-12-01,1279.0512535819166,1467.5795706036574
2021-01-01,1464.5785529470745,1647.2608809342623
2021-02-01,1355.4815677905744,1536.1818426642935
2021-03-01,1606.7507179615263,1840.8863273887428
2021-04-01,1505.9839607898318,1743.724452742744
2021-05-01,1571.2217749501644,1819.2651255403232
2021-06-01,1405.2374709849717,1645.7555964889914
2021-07-01,1431.7012912884102,1671.8009919588467
2021-08-01,1348.4953087738804,1592.2947933993946
2021-09-01,1375.52559399808,1618.47581872755
2021-10-01,1280.1647735846125,1521.4327461095256
2021-11-01,1311.7386241272861,1547.2127929709432
2021-12-01,1194.5186880383644,1433.0019494190956
2022-01-01,1379.9174010949666,1610.1820056659724
2022-02-01,1284.563128341301,1511.1385145311044
2022-03-01,1513.8283474593322,1802.8870909304565
2022-04-01,1419.4977733462083,1713.9994339758914
2022-05-01,1474.9656222581195,1783.3142823108403
2022-06-01,1313.8776058997673,1612.6142451933556
2022-07-01,1340.1710147654985,1638.6816398247684
2022-08-01,1254.038187251821,1557.446808089354
2022-09-01,1278.7121849445703,1581.2816018287094
2022-10-01,1167.5172245284666,1467.4233120974268
2022-11-01,1227.0176866615568,1519.4498913029454
2022-12-01,1111.525125914326,1407.4448821376222
2023-01-01,1296.939559381635,1583.2216784429631
2023-02-01,1215.743791976467,1497.0402423590158
2023-03-01,1422.433588564902,1773.2986497562401
2023-04-01,1333.7264640094456,1690.3921918403046
2023-05-01,1378.69563546623,1751.1041757656292
2023-06-01,1222.1649469276576,1582.3102895075622
2023-07-01,1247.96923232915,1607.4760944655848
2023-08-01,1158.6446353698084,1523.5352531392446
2023-09-01,1180.7929746588384,1544.572035731328
2023-10-01,1053.6279897384275,1413.4132629576943
2023-11-01,1140.8290505567118,1491.2912369818098
2023-12-01,1027.1308572553307,1381.4250700988523
2024-01-01,1212.5867862606497,1555.7728313354123
2024-02-01,1145.5176442510162,1482.4853302553558
2024-03-01,1329.9846930820188,1743.5220443090227
2024-04-01,1247.126212346796,1666.9927415998923
2024-05-01,1281.8577267910823,1719.461991103698
2024-06-01,1129.861686667166,1552.5969351101799
2024-07-01,1155.19056996531,1576.8474290339216
2024-08-01,1062.7183557061912,1490.1564259707616
2024-09-01,1082.3409975191548,1508.39523648792
2024-10-01,939.2236619473748,1359.918306819019
2024-11-01,1054.1026792633297,1463.6703178492394
2024-12-01,942.2302317923707,1355.9116148640767
