,0
2020-03-01,9.854538256775754
2020-04-01,-27.253426294518363
2020-05-01,53.29552768213722
2020-06-01,108.3115694095136
2020-07-01,217.4464339856425
2020-08-01,256.9916115582482
2020-09-01,243.49773931884914
2020-10-01,458.50013296628947
2020-11-01,186.79295273236437
2020-12-01,201.92775994758358
2021-01-01,112.11744271449629
2021-02-01,115.02452294774707
2021-03-01,169.59514425835516
2021-04-01,129.29631867762868
2021-05-01,210.7082583951235
2021-06-01,229.09441421520557
