date,0
2020-03-01,-23.322795098961365
2020-04-01,-15.773819677633242
2020-05-01,-64.4888497805562
2020-06-01,-24.45895055915375
2020-07-01,-12.42272433500051
2020-08-01,24.61712082009217
2020-09-01,19.860606953284105
2020-10-01,52.52574123380376
2020-11-01,20.452563273622985
2020-12-01,-5.8318979997686995
2021-01-01,12.217777224230446
2021-02-01,-28.52286716279113
2021-03-01,-33.24865472604887
2021-04-01,-5.223835481219993
2021-05-01,-34.388606896614846
2021-06-01,2.423159589280374
2021-07-01,-6.9579537542302035
