,lower_bound,upper_bound
2008-01-01,734.7728747251426,933.8040800473946
2008-02-01,638.7917538934851,829.3753493312315
2008-03-01,763.8533627168016,978.4551331059703
2008-04-01,781.8926257304912,992.2327676406779
2008-05-01,997.9495046345971,1205.2380168262296
2008-06-01,864.2079865558246,1065.8225976616798
2008-07-01,878.4132802831716,1081.1774534937704
2008-08-01,835.9710262642719,1019.9239865326673
2008-09-01,817.3767121700229,991.2901502077833
2008-10-01,785.8364104165964,958.9122640748269
2008-11-01,701.4758529797375,857.5846486945006
2008-12-01,704.775931483935,845.8626150034042
2009-01-01,731.3554976799016,871.9578441224692
2009-02-01,649.4326473414578,763.9461476478618
2009-03-01,782.3443324757608,891.0120905275086
2009-04-01,796.2162115227891,901.1148812108052
2009-05-01,991.5217344544079,1091.7721512307812
2009-06-01,865.0367469210269,963.8535869129516
2009-07-01,878.2633441922655,979.670826344432
2009-08-01,830.2352443412582,931.6382835135593
2009-09-01,804.5368298406984,914.3588845681945
2009-10-01,777.1164856840148,882.3089325197852
2009-11-01,697.0899130773074,800.1843614532432
2009-12-01,689.8053451449291,789.6798086734307
2010-01-01,727.4041873576509,807.4350450531115
2010-02-01,639.4258768118027,720.110222391766
2010-03-01,762.789704922592,848.2465504570981
2010-04-01,770.9221071274817,857.0240422645852
2010-05-01,943.5013100817795,1029.7932682966775
2010-06-01,824.8979653642147,913.4868291954305
2010-07-01,843.6456628926843,929.0711725610894
2010-08-01,796.1012149170937,884.9400597206246
2010-09-01,774.6925085635393,869.3053081928516
2010-10-01,746.8950260570559,840.3371277035876
2010-11-01,677.4656579561868,768.6975117792852
2010-12-01,663.947229486793,751.7808897850271
2011-01-01,701.3051779936566,771.8368985714285
2011-02-01,621.7301360746945,690.7221364560761
2011-03-01,740.8317944066456,812.7899964571005
2011-04-01,745.7492065060042,817.7096090828954
2011-05-01,897.6286789868095,969.7329175316429
2011-06-01,789.9121887930124,861.9591348121638
2011-07-01,807.0879579602623,879.3298884728102
2011-08-01,765.3144970455911,837.3042670551284
2011-09-01,749.7153589412179,823.4143229773871
2011-10-01,723.1269312362881,795.0923340165666
2011-11-01,662.6424186181256,734.8340459729408
2011-12-01,640.6308091472379,713.0071825987673
2012-01-01,677.3939610260643,736.1829753929569
2012-02-01,602.6186340971683,661.8791752415343
2012-03-01,716.7403071612946,777.8589662902787
2012-04-01,718.0860923981082,779.0064942243395
2012-05-01,849.2463549269195,909.637156729863
2012-06-01,751.470613751639,811.8426769773722
2012-07-01,769.813716880518,830.0976217494964
2012-08-01,731.0452416687061,790.886747283275
2012-09-01,716.4926689499345,778.6140049009513
2012-10-01,693.307150951098,753.174315004067
2012-11-01,643.5538446117481,703.4013100305884
