,lower_bound,upper_bound
2008-01-01,476.5033980955466,546.3092694267388
2008-02-01,462.70567543168687,531.3027540781795
2008-03-01,496.7271264397512,574.6124680990788
2008-04-01,515.0817874369992,594.5112578359339
2008-05-01,590.1864197336002,665.9612937968483
2008-06-01,545.5500500996113,620.8763554310433
2008-07-01,510.6697709842636,586.464230088002
2008-08-01,462.8457580604462,536.6622141375568
2008-09-01,480.59554652683704,558.3993081439044
2008-10-01,485.81482058588955,561.8116883362986
2008-11-01,453.4786137381946,522.0942964115461
2008-12-01,417.15133372428306,482.7697932821344
2009-01-01,454.8001968849597,519.8607749799035
2009-02-01,442.31296956942253,500.80517221570653
2009-03-01,486.35210030400185,542.7509370691268
2009-04-01,501.3034335520596,555.6304230519669
2009-05-01,569.0710200393638,623.50953790496
2009-06-01,526.205137147802,578.6561656944276
2009-07-01,497.8565674163202,551.206597894998
2009-08-01,450.14346253352755,503.3114713289266
2009-09-01,469.26098982477515,524.3524589710503
2009-10-01,472.4130560473402,525.9008700820765
2009-11-01,437.81530554510647,491.4652328782394
2009-12-01,403.6771624027812,456.58997944080676
2010-01-01,445.0451234365026,487.47610515001696
2010-02-01,426.26907964934924,468.79150971579554
2010-03-01,469.54053348654276,515.2525384374829
2010-04-01,477.9476817254496,524.9862596709004
2010-05-01,541.0100760803408,586.8495267790155
2010-06-01,495.7920946614842,541.3984572297026
2010-07-01,473.1085815104677,521.0274697094998
2010-08-01,426.79979734690056,474.27325893972267
2010-09-01,445.78325713865917,493.00391648208614
2010-10-01,446.4679982185137,496.0350808197056
2010-11-01,415.2330343111323,461.37995772920124
2010-12-01,385.0644404460994,430.28901428746747
2011-01-01,424.0258941121032,461.0583728868827
2011-02-01,403.60809908897767,440.7443906040207
2011-03-01,450.857495570399,489.07506191148457
2011-04-01,452.7838503399171,491.3558544186659
2011-05-01,510.09323683297686,548.395424941967
2011-06-01,464.2352000923888,502.98446641471344
2011-07-01,449.1885640463744,487.5092606439696
2011-08-01,403.81330796473054,441.99047489719493
2011-09-01,422.23591025034835,460.413403993799
2011-10-01,422.40609207655064,460.9202014379001
2011-11-01,392.06999354951967,430.37748291152417
2011-12-01,365.2441323302487,404.25554574023613
2012-01-01,402.62733170233184,433.58855972612116
2012-02-01,380.2427434903688,412.22728125858515
2012-03-01,431.00700754136096,463.379736165061
2012-04-01,426.94046263111625,458.6680676119862
2012-05-01,479.83010984462015,511.89118011096247
2012-06-01,434.2621721182798,466.3655981813319
2012-07-01,423.3141126632253,456.0828240171385
2012-08-01,379.61381919688233,412.1999199316447
2012-09-01,397.6966973438517,429.77270402241913
2012-10-01,395.6403558457938,428.65058147708544
2012-11-01,369.5211683229078,401.4295147414763
2012-12-01,345.5268560420823,383.57011743788917
2013-01-01,381.08542323645315,407.4820809406316
2013-02-01,355.96885490765584,382.60797930134123
2013-03-01,410.27120015680737,436.6622706806713
2013-04-01,399.64830591272255,427.1131634536889
2013-05-01,448.4838112428234,474.67564105965374
2013-06-01,402.8333776482522,429.90477292507006
2013-07-01,399.34394140748464,426.29224762736317
2013-08-01,356.5607847592244,384.4000868920279
2013-09-01,373.88277401442315,400.29293529960387
2013-10-01,371.23426073041884,397.71834620703686
2013-11-01,345.71272334821725,373.71719191350843
2013-12-01,326.69057407714075,354.1406793078759
2014-01-01,357.5155400539278,381.2009552606545
2014-02-01,330.83616346616265,355.1201504070095
2014-03-01,387.59514502592,412.21543390524533
2014-04-01,373.82435174582946,396.08096062219107
2014-05-01,416.1346147324252,438.73181601819914
2014-06-01,370.3337042111789,392.82577843682736
2014-07-01,373.42951206098496,396.4329720425775
2014-08-01,332.17725793206967,354.37178614661866
2014-09-01,347.9794478307062,370.68282139858724
2014-10-01,344.6444944249301,366.925555051236
2014-11-01,321.0226290070638,343.9100033866684
2014-12-01,307.6033201477528,329.8377880219376
2015-01-01,335.45403758498355,355.747728761006
2015-02-01,307.6423237896393,327.5741108079222
2015-03-01,367.2320013966059,387.9323109777068
2015-04-01,345.73054233038425,367.599252544532
2015-05-01,383.3731617984032,404.0956657336367
2015-06-01,337.36833805232084,358.06893963104426
2015-07-01,344.97965812084857,367.2369698480057
2015-08-01,306.4104891187657,327.12364885920596
2015-09-01,322.1943233833989,343.00075079924954
2015-10-01,315.9344585283575,337.4645117973157
2015-11-01,294.7577697679058,317.3153478025343
2015-12-01,285.1223688218158,307.1560992520324
2016-01-01,310.78722230906146,331.87273376100063
2016-02-01,281.6913940426338,301.6405644493531
2016-03-01,343.23544472078396,366.810269526333
2016-04-01,316.2297363199881,338.42528086303287
2016-05-01,348.86299816796986,371.09929124692064
2016-06-01,301.92258595354565,324.713871131155
2016-07-01,317.7033314211669,339.89791857233854
2016-08-01,279.126558826353,301.7673689707122
2016-09-01,293.8229795374189,317.9653191033206
2016-10-01,287.48555835494074,309.6884547460104
2016-11-01,269.4149858488596,291.6543779423613
2016-12-01,263.393100593112,285.5876626507516
2017-01-01,286.4197576255925,310.2078057819209
2017-02-01,253.83035566965276,276.6187518432369
2017-03-01,317.7764975975348,344.4049847420764
2017-04-01,284.08730557974036,311.6324818710709
2017-05-01,312.52305319630034,340.9021251752158
2017-06-01,266.2841201814836,294.19857984366257
2017-07-01,287.59620011750786,313.9106601242425
2017-08-01,249.5097429254434,276.6733312907359
2017-09-01,264.75271828353203,291.0378566571372
2017-10-01,257.005550925814,283.6407458025696
2017-11-01,241.23273394082264,267.46276099970777
2017-12-01,239.33498507965294,265.59758688132376
2018-01-01,257.4412385190317,287.78563124307186
2018-02-01,225.67070059879967,252.55266875028332
2018-03-01,292.1130908448039,324.0713996536508
2018-04-01,253.82406399692115,285.6712691627123
2018-05-01,276.0401857745212,307.8235009942024
2018-06-01,228.98153117275513,261.2464406548571
