,lower_bound,upper_bound
2008-01-01,1457.9545778787426,1772.270276573119
2008-02-01,1331.7485173641633,1629.1729902576433
2008-03-01,1600.3724255523414,1932.6532641355395
2008-04-01,1617.5311925166586,1960.6678573925626
2008-05-01,1922.932859953626,2249.510516491245
2008-06-01,1673.6303106116563,1986.379962120997
2008-07-01,1531.9681617185186,1854.3100587532706
2008-08-01,1511.0628999355513,1803.5312735645025
2008-09-01,1515.1766975636833,1792.2000586944769
2008-10-01,1582.8052414650965,1856.4318862275568
2008-11-01,1431.5699758102007,1688.2601912715743
2008-12-01,1343.0827070876355,1572.8461202587052
2009-01-01,1517.6152695389937,1750.203138668464
2009-02-01,1438.8669170246326,1632.595849048303
2009-03-01,1782.489807613597,1967.8451392677098
2009-04-01,1833.9874074843622,2007.2544639560654
2009-05-01,2107.6236469526866,2275.8597905096613
2009-06-01,1881.6115560382163,2045.4012139125712
2009-07-01,1812.7439159610678,1980.375600208912
2009-08-01,1750.4437715075567,1919.7610320860729
2009-09-01,1736.4717352315777,1906.29474592764
2009-10-01,1775.0829493070503,1940.9272981380284
2009-11-01,1611.4365521681775,1778.9669541731278
2009-12-01,1458.7495413225713,1622.784829661938
2010-01-01,1661.6835507442875,1794.3629068728524
2010-02-01,1546.9607623359104,1682.2032927321222
2010-03-01,1858.8450161587375,2006.7516265719532
2010-04-01,1828.3393872915672,1969.402562447773
2010-05-01,2072.7195561023277,2215.507350318822
2010-06-01,1845.551651969933,1991.5657510752728
2010-07-01,1735.2074954166233,1877.5475921796879
2010-08-01,1683.3428326524486,1828.8614371984122
2010-09-01,1704.5127142748245,1864.7039589794
2010-10-01,1741.220597407768,1896.0559402336141
2010-11-01,1576.506775829936,1728.7249189975387
2010-12-01,1436.4364564107118,1582.2585299798052
2011-01-01,1644.323371045695,1762.8042214134123
2011-02-01,1479.3016579484981,1593.4116838959947
2011-03-01,1764.3224833380436,1883.4899984312797
2011-04-01,1755.7189686483136,1875.0698094419001
2011-05-01,1961.3733291043377,2080.6532296618507
2011-06-01,1738.8288378564232,1858.1455720984366
2011-07-01,1661.1530570287691,1780.6665976369782
2011-08-01,1580.266833578067,1699.90501789421
2011-09-01,1573.2935410738949,1693.5932182750955
2011-10-01,1630.8382799944384,1750.1030695738064
2011-11-01,1487.1889567090352,1606.8517890536018
2011-12-01,1378.6850395402048,1499.5586182850088
2012-01-01,1556.9010522676099,1653.7548997931426
2012-02-01,1436.6768894584563,1534.3810430065907
2012-03-01,1721.5607036056795,1821.3821166032935
2012-04-01,1687.4724448553702,1787.2036025692055
2012-05-01,1863.4672354091917,1962.597284521939
2012-06-01,1654.2023335177964,1753.271400692207
2012-07-01,1589.7401580755056,1688.8228421193774
2012-08-01,1529.4069563972678,1628.4748494136654
2012-09-01,1546.0397839790817,1645.9616979790076
2012-10-01,1552.6695304393363,1652.3226541043039
2012-11-01,1420.177813257168,1519.376470948212
2012-12-01,1335.1939094018774,1436.470385678878
2013-01-01,1523.4705278217614,1606.4945639230102
2013-02-01,1403.4774700647288,1492.834164126706
2013-03-01,1678.0303768415615,1764.6777994852382
