date,0
2020-03-01,34.76003537724432
2020-04-01,-57.36398944314442
2020-05-01,7.5836072029651405
2020-06-01,71.13574777910969
2020-07-01,132.56706222555113
2020-08-01,228.32094720797613
2020-09-01,170.41489655151076
2020-10-01,289.91062634900004
2020-11-01,235.7708288089384
2020-12-01,78.9219939732427
2021-01-01,-18.54958530081217
2021-02-01,56.96455247520248
2021-03-01,-15.992139469699396
2021-04-01,66.55285424354588
2021-05-01,84.24531075244658
2021-06-01,148.0005257077746
2021-07-01,25.437916087219946
