,0
2020-03-01,-0.23911261178223242
2020-04-01,-2.8157928693311334
2020-05-01,-14.42977924996633
2020-06-01,2.5113794113502905
2020-07-01,1.2426269976878928
2020-08-01,29.73108022859023
2020-09-01,35.60967746715437
2020-10-01,88.01247581362927
2020-11-01,41.60312268343286
2020-12-01,25.951547774195994
2021-01-01,38.656684007006874
2021-02-01,18.82511742066238
2021-03-01,31.35991414167394
2021-04-01,13.615935087405163
2021-05-01,-6.1638002616390395
2021-06-01,1.511637158858278
