,lower_bound,upper_bound
2008-01-01,138.73522316800543,203.69003092865248
2008-02-01,141.47913834105915,205.17448408589772
2008-03-01,163.28522929797185,234.4198533149999
2008-04-01,168.9074723695199,239.25871552203057
2008-05-01,215.1711686128919,284.63220756141584
2008-06-01,220.84000243732817,289.68076780845615
2008-07-01,219.11145445297177,286.17090697706874
2008-08-01,194.26084751295787,257.08167274443935
2008-09-01,204.9632702977128,266.20289199305574
2008-10-01,177.52749855982466,238.12748898460558
2008-11-01,206.8156796202327,260.60848258354184
2008-12-01,144.27712624702102,191.34674936289323
2009-01-01,144.81955410163562,190.29254146114602
2009-02-01,148.60073494879794,186.26134611238922
2009-03-01,174.6913837007295,209.26436106095667
2009-04-01,179.0693822236425,212.49079237927526
2009-05-01,220.9315100998163,252.43826244065724
2009-06-01,223.35466949300124,254.25997904840509
2009-07-01,220.33704134198257,251.59465089673148
2009-08-01,197.0888931048786,227.93195147251208
2009-09-01,205.9630708445552,238.25477131411918
2009-10-01,181.58760677679498,212.90705487413254
2009-11-01,204.5962620519228,235.62851046562264
2009-12-01,144.81832964292133,175.43512902654308
2010-01-01,149.6087528126779,174.83872617713706
2010-02-01,149.36052231116372,174.6971483541309
2010-03-01,175.39380526443693,201.73569049759664
2010-04-01,178.12386346271006,204.56497399343948
2010-05-01,215.39725623147822,241.86766634303987
2010-06-01,214.49154718935688,241.31862355619057
2010-07-01,214.70248257486975,241.03955737837418
2010-08-01,192.8006623507979,219.66683109579458
2010-09-01,202.50618892465266,230.28961558200788
2010-10-01,179.72276396744851,207.31805544361018
2010-11-01,198.46308329180548,225.70612900300856
2010-12-01,142.94742320467034,169.656724744562
2011-01-01,149.22762392484515,171.62974425703305
2011-02-01,149.27994437224393,171.0289432052979
2011-03-01,176.56245521586797,198.86188684121245
2011-04-01,178.30774097879151,200.62240569582548
2011-05-01,211.4620001329576,233.94293598547227
2011-06-01,207.92613815062194,230.2469008125539
2011-07-01,208.0468649230613,230.37637718294192
2011-08-01,189.95669814815838,212.4729901820651
2011-09-01,200.71481366235238,224.86564873345785
2011-10-01,180.18124291162354,202.72574932786785
2011-11-01,194.16029657092034,216.48420202225142
2011-12-01,142.20092028180198,164.49401199844692
2012-01-01,150.36589378547723,169.12698860654285
2012-02-01,148.44264620883493,167.20859517115392
2012-03-01,176.48518843340887,195.5553430697876
2012-04-01,177.13065431221764,196.07941073254852
2012-05-01,206.0375214447771,224.85057868545533
2012-06-01,199.82078893088385,218.58078679792038
2012-07-01,201.02617057573164,219.8616434800883
2012-08-01,185.55832415822246,204.4698785404028
2012-09-01,196.00483507176375,214.89126663868382
2012-10-01,178.40113734392332,197.5274756754091
2012-11-01,188.17511567165477,207.0295133645706
2012-12-01,139.9054546126203,159.0056803373878
2013-01-01,150.88286199450405,166.88011038191596
2013-02-01,147.29522384888654,163.78631658444633
2013-03-01,177.2049930188514,193.1766906956402
2013-04-01,176.548482096555,192.5039729447172
2013-05-01,200.50409567914198,216.6995081856216
2013-06-01,191.91301938419065,208.69307030149906
2013-07-01,194.21376479755824,211.11636847140753
2013-08-01,179.7659191439947,196.3113301760956
2013-09-01,191.77348927326443,207.7395883560169
2013-10-01,175.389897945554,191.6818095574836
2013-11-01,181.4175390007561,197.3999661666346
2013-12-01,138.57917079186512,156.02862862938423
2014-01-01,151.07401742907342,166.38836922284855
2014-02-01,146.88036364398707,162.99921324557826
2014-03-01,177.16133156596817,192.2612125480298
2014-04-01,175.22357078591995,190.3785636312548
2014-05-01,195.20196404344372,210.91016788957072
2014-06-01,182.95633979236698,197.35455087617407
2014-07-01,185.77803285331692,200.25990665687073
2014-08-01,175.35312608842182,191.36263450019155
2014-09-01,186.98512015001236,202.0817713973424
2014-10-01,173.45200655641526,188.11137688028015
2014-11-01,174.57570575481412,190.68622589293506
2014-12-01,135.95740106120004,151.126281534669
2015-01-01,150.41905001993115,164.1380978943347
2015-02-01,145.2530141236537,158.7735024491094
2015-03-01,176.00104495286828,190.64918799407408
2015-04-01,172.85706884035017,187.50925411539214
2015-05-01,188.60155721206095,203.2022175734957
2015-06-01,173.3155515135933,187.71455270236137
2015-07-01,177.49528362751616,191.8903232454892
2015-08-01,169.26007292516402,183.62859299877294
2015-09-01,180.65001250125522,195.08197737648442
2015-10-01,169.87459727356983,185.21330715506863
2015-11-01,166.8808625478324,181.32140149916142
2015-12-01,132.35656228424816,146.73496513312116
2016-01-01,149.06668227594164,163.47235208700275
2016-02-01,142.86009826022718,157.06090643741368
2016-03-01,173.4510216488623,189.56500776140092
2016-04-01,169.05758739292463,185.1986468146705
2016-05-01,180.82084903309726,196.78276845638976
2016-06-01,162.8418307194682,178.81283059930718
2016-07-01,168.12252303600917,184.52206539139337
2016-08-01,161.86424783963105,178.00590855260424
2016-09-01,174.40303478606162,190.55591747520205
2016-10-01,165.51293121517818,181.54550896306677
2016-11-01,158.01386517346998,173.9808778913859
2016-12-01,127.99763066484041,143.95059778307308
2017-01-01,146.7438182347701,162.73911631669787
2017-02-01,139.97443917955678,156.66364250662764
2017-03-01,171.54118656083313,190.6941204329841
2017-04-01,165.96204705788432,185.04387665764773
2017-05-01,170.90507943975393,191.3947536120864
2017-06-01,151.73306996025383,170.47862042127366
2017-07-01,157.73230979756426,176.47925757630037
2017-08-01,154.86620765249063,173.6367404756537
2017-09-01,166.79120311920354,185.5521392202686
2017-10-01,160.34088347297154,179.09415779242107
2017-11-01,149.16512620945616,168.19700622930782
2017-12-01,123.1625255682692,141.9210640420227
2018-01-01,144.67841355161727,165.20586694926118
2018-02-01,136.61671921217228,155.6813340717534
2018-03-01,168.63084515556884,191.24427397588804
2018-04-01,161.82512069545075,184.35685703016784
2018-05-01,164.61340483299992,188.5363605749831
2018-06-01,140.27342216672136,162.5627327062306
2018-07-01,147.31366070432645,169.60281509551314
2018-08-01,146.95471547473883,169.2546583412869
2018-09-01,159.53581843615487,182.11375650958067
2018-10-01,155.27633714133017,177.6240790451494
2018-11-01,139.1563064045053,161.4727342630253
2018-12-01,117.77610423555524,140.0665794404219
2019-01-01,141.69654778914173,163.50418861851176
2019-02-01,132.7245650751061,154.46939083430686
2019-03-01,163.64762466368487,191.02549409911043
2019-04-01,155.7639288998309,183.02602320517576
2019-05-01,154.95349919301785,181.57743225759717
2019-06-01,128.14451610688047,154.63328575186404
2019-07-01,136.02216413136358,162.54222186548907
2019-08-01,138.34716458449472,164.7693801476003
2019-09-01,150.29522235553014,177.21319404849896
2019-10-01,148.34972498782355,175.43085471645935
2019-11-01,128.5298195702113,155.377000087143
2019-12-01,111.55594322143386,138.2341888807854
2020-01-01,137.43215411663877,164.02656646527842
2020-02-01,126.65846375367742,153.75054134839456
2020-03-01,158.79284774340678,192.1299193977948
2020-04-01,149.02408047911902,183.06674930250696
2020-05-01,142.34770949023962,177.51394770205988
2020-06-01,112.35167273050814,147.5871820508989
2020-07-01,121.44831400951122,156.36753240891053
2020-08-01,125.7020093709884,161.30410118866772
2020-09-01,138.70574480312854,174.0374152346223
2020-10-01,138.55944559513503,174.87110594612554
2020-11-01,114.59494136576711,150.39155019617687
2020-12-01,101.53499877532293,137.62118024812676
2021-01-01,130.90601485803802,165.73849228366305
2021-02-01,119.86424845133733,154.20941606988578
2021-03-01,151.54995378690188,194.25885615864706
2021-04-01,140.46399742925757,184.10768522520664
2021-05-01,129.33837491283225,174.3992642749621
2021-06-01,96.46875876927845,141.49560792167918
2021-07-01,106.74619701522275,151.08167887306197
2021-08-01,113.55253087616103,158.67592882722306
2021-09-01,127.02912567523508,171.5044296008669
2021-10-01,129.12674276912233,174.79605981235832
2021-11-01,101.17076144620273,145.8900316058573
2021-12-01,92.52268346148423,137.420827776088
2022-01-01,124.61919493514979,167.78279571119202
2022-02-01,112.77755224436191,155.0655908138358
2022-03-01,144.58892067830126,196.57658853801544
2022-04-01,132.00574122640458,185.37420749492944
2022-05-01,116.25772154865179,171.54006955627662
2022-06-01,80.37677019843366,135.7154250252095
2022-07-01,91.69507622891855,146.1652924538452
2022-08-01,100.94202261355203,156.4473962596682
2022-09-01,114.76066724358893,169.42003999846813
2022-10-01,118.98064598511542,175.2093110656886
2022-11-01,86.89910000002581,141.9290446727421
2022-12-01,82.61139306717169,137.77157386586455
2023-01-01,117.34446209009619,170.42620889297385
