,lower_bound,upper_bound
2008-01-01,244.14888810000514,312.9885892700561
2008-02-01,192.13442553945777,260.4783560530256
2008-03-01,262.35684026609135,340.8183473728244
2008-04-01,226.59676516638288,303.58755623606976
2008-05-01,213.05907002264934,290.38745351765505
2008-06-01,217.35160442397773,290.79048124121636
2008-07-01,192.77772623368276,265.8904539848414
2008-08-01,214.3930886225076,283.5548116833634
2008-09-01,175.50666133445137,244.63140222800607
2008-10-01,236.7714930634061,301.73826768845606
2008-11-01,204.17450075906368,262.9210049151045
2008-12-01,196.21417410071683,250.20692231341377
2009-01-01,249.15335255786184,299.0391346799019
2009-02-01,206.3674359885426,249.95810743524524
2009-03-01,281.7107331359433,325.7694317639341
2009-04-01,249.30862661122103,292.24539955377315
2009-05-01,241.01204015323302,282.8661055102802
2009-06-01,241.03421287982505,282.2467102108782
2009-07-01,222.8348740948005,265.19639013379543
2009-08-01,237.4554668407321,279.3207725071762
2009-09-01,204.69741166813137,247.64298435031017
2009-10-01,255.22670452282546,298.3881137498164
2009-11-01,219.48847316805754,262.3802815760895
2009-12-01,206.06532925692287,247.93748324984128
2010-01-01,258.2625939463062,291.0173049393983
2010-02-01,212.03229599963998,245.05108802891976
2010-03-01,277.656961579472,313.4043021649247
2010-04-01,246.91230654896793,282.85810490084003
2010-05-01,238.77624062980698,274.61498201126545
2010-06-01,234.16654827369103,271.02106348441447
2010-07-01,215.0675754997535,250.9562305602539
2010-08-01,228.9020203543859,265.4878502554487
2010-09-01,200.47961892048218,237.58605324683296
2010-10-01,244.77564144532147,282.91464382249825
2010-11-01,212.71034954929584,250.5732254125829
2010-12-01,200.8025090737755,237.6693208477047
2011-01-01,249.93919050945428,279.25098356489804
2011-02-01,204.22276823580506,232.4978315407356
2011-03-01,264.5589187240083,294.7537321537428
2011-04-01,236.2429751388626,266.43940128135256
2011-05-01,229.94788905355094,260.2496495862467
2011-06-01,222.17988054968953,252.43970317730748
2011-07-01,208.4969660637516,238.89941577465163
2011-08-01,217.1277052806845,247.34565060113442
2011-09-01,189.8694526021718,221.32898841006102
2011-10-01,230.81369135495464,261.0137818983842
2011-11-01,203.37838335735742,233.74406462326564
2011-12-01,193.61567182671118,224.11629851138318
2012-01-01,239.06846134516124,263.36970417950187
2012-02-01,197.43607268205773,221.6423736170065
2012-03-01,253.5983435129817,278.9906596813901
2012-04-01,228.06071586545593,253.40493908746853
2012-05-01,224.92951919596993,250.02746559216718
2012-06-01,212.59709110889108,237.84346615257718
2012-07-01,202.06798512383799,227.349442862681
2012-08-01,208.30170838982247,233.3306778945999
2012-09-01,190.74655333061557,215.94274496734837
2012-10-01,219.72939116737302,244.7502771828341
2012-11-01,195.8151880674198,220.8790446343001
2012-12-01,188.32296382204618,214.28060205942552
2013-01-01,228.37613293808877,248.40390097347247
2013-02-01,190.29245089422704,210.88058274841467
2013-03-01,240.1882066018132,260.51356956121623
2013-04-01,217.62621544874665,237.94554680484814
2013-05-01,218.3484138826408,238.87645474908405
2013-06-01,199.89596785499415,220.45058597866617
2013-07-01,192.38082527101204,213.13737328979266
2013-08-01,201.1585847869243,222.27107674800837
2013-09-01,185.99388916991447,206.30390033941345
2013-10-01,210.80272060268774,231.95240601457064
2013-11-01,189.22696350961414,209.87460659925048
2013-12-01,178.09622516707083,198.96036894588968
2014-01-01,214.9123073830778,231.93099276809374
2014-02-01,177.69503670355007,195.4914511394057
2014-03-01,224.87165576646757,241.84835612465545
2014-04-01,205.30195905258316,222.2586793902578
2014-05-01,207.06691272319665,224.66376675632455
2014-06-01,190.6791448611281,207.05615621571437
2014-07-01,188.0758878794025,204.7221365059558
2014-08-01,186.9443692344429,204.54426238398355
2014-09-01,179.04479672064525,196.05711196206352
2014-10-01,197.2901612628869,213.71663274952112
2014-11-01,177.86700636202534,195.16581390099623
2014-12-01,172.216323096457,188.93452752449255
2015-01-01,205.37419608487437,219.32925310179013
2015-02-01,172.63257265310833,186.49016687161944
2015-03-01,211.9314759291659,226.23439914057457
2015-04-01,195.30800326903721,209.58627810222168
2015-05-01,200.79244877649003,215.07360712749735
2015-06-01,179.0299096063686,193.05755156263447
2015-07-01,179.07072667696497,193.104847237954
2015-08-01,179.44537249388182,193.46977025778997
2015-09-01,176.2176792641942,190.33555678201685
2015-10-01,183.70034634578158,198.45323916771477
2015-11-01,171.71126931518003,185.74211031829944
2015-12-01,166.31136609513553,180.33478760884324
2016-01-01,193.39259614490373,206.51544255812553
2016-02-01,163.43563757136354,176.392165330566
2016-03-01,198.97984626828256,213.21191847676656
2016-04-01,185.28582674658696,199.55919760488166
2016-05-01,192.8212396623597,206.85630247590564
2016-06-01,166.34403012826832,180.37893989401462
2016-07-01,168.6520013688504,183.1665980720266
2016-08-01,168.82276743465258,183.09843217844713
2016-09-01,168.02055769897635,182.31520926823174
2016-10-01,171.92948816480651,186.02265656694783
2016-11-01,162.62906211337747,176.69402375322738
2016-12-01,157.7886587593298,171.81179454697326
2017-01-01,182.1496560051609,196.07012590160966
2017-02-01,151.66381761509462,166.40667500934796
2017-03-01,180.386521283091,197.28939735045017
2017-04-01,169.7030185675088,186.53216285415598
2017-05-01,184.17976377482313,202.61291058425383
2017-06-01,152.58865462606605,168.97196565226102
2017-07-01,160.07549462262284,176.45104530899494
2017-08-01,154.77820145057288,171.20597723999586
2017-09-01,161.62583689882396,178.00809790335794
2017-10-01,158.07988230185637,174.45528782147144
2017-11-01,149.82211518923265,166.65627103836783
2017-12-01,147.65380681835825,164.0667926054009
2018-01-01,163.6895525593617,182.49230246664678
2018-02-01,141.24008289846256,158.2374851817662
2018-03-01,163.58602504245485,184.3020887579053
2018-04-01,155.8453633099972,176.49056483744778
2018-05-01,166.59899483615686,188.88800545672683
2018-06-01,137.9530966946436,158.24330966397918
2018-07-01,148.76820414769952,169.05994816225962
2018-08-01,141.2457519452016,161.5744306618778
2018-09-01,151.22995294803886,171.94922180669718
2018-10-01,141.68369047394285,162.17532159825564
2018-11-01,139.82184512325645,160.09951403472215
2018-12-01,137.33816055862164,157.6289194455821
2019-01-01,154.76501205744205,174.60024940634662
2019-02-01,131.66872113678215,151.5031200392125
2019-03-01,150.24283813979943,176.36427727246237
2019-04-01,145.10113859382773,171.0229387049559
2019-05-01,160.59608660967004,185.94257292864754
2019-06-01,123.89550272557851,148.98066564238607
2019-07-01,138.56506975585256,163.72875988277445
2019-08-01,128.4872954217705,153.56141546048906
2019-09-01,145.73308978219362,171.31089708942514
2019-10-01,128.73000500446696,154.19153444309606
2019-11-01,129.0343283655832,154.2974627088968
2019-12-01,127.7253226998654,152.91785361116993
2020-01-01,142.34801051381945,167.38224529464023
2020-02-01,123.14867891467273,148.74897589112615
2020-03-01,134.00198405489073,166.97870381440214
2020-04-01,132.14898642552404,165.68907284373918
2020-05-01,151.3824013079335,186.35890768935565
2020-06-01,111.83382091268294,146.04566193153056
2020-07-01,129.82656233766784,164.10658270385363
2020-08-01,117.70954100634907,152.60072983726485
2020-09-01,138.92892862241868,173.84807222127998
2020-10-01,115.3622569349865,150.30431972837627
2020-11-01,119.48393459477172,153.83819874503575
2020-12-01,119.57897437063116,154.46757895679866
2021-01-01,129.7490269664724,163.5557866455572
2021-02-01,112.9188099032963,146.35877552137853
2021-03-01,118.05377744562321,161.3823597322663
2021-04-01,119.00552310095281,163.0012164239427
2021-05-01,140.70472422005216,186.60704020377844
2021-06-01,97.89268608778636,142.402401711096
2021-07-01,119.4317283602219,163.86401127043578
2021-08-01,104.73263123652046,149.8495874182349
2021-09-01,130.94345436494402,175.90324851841987
2021-10-01,100.62090887913287,145.26938941752996
2021-11-01,108.37940738243805,151.95570031055394
2021-12-01,109.53112200524126,153.6642704818345
2022-01-01,116.27790268788021,158.89012596870396
2022-02-01,102.20712031922966,144.1366255705563
2022-03-01,101.49508756177582,154.9876151742575
2022-04-01,105.34777287204713,159.8475538646871
2022-05-01,129.63432177327752,186.69659573996069
2022-06-01,83.56045877261992,138.84395490474577
2022-07-01,108.67770396694775,163.91937443761086
2022-08-01,91.44492596141801,147.59300795019055
2022-09-01,122.67620736992104,178.66898825976762
2022-10-01,85.64396121650262,141.14387268106813
2022-11-01,97.07505345658521,151.19186581814748
2022-12-01,99.31168504807266,154.07389545767938
2023-01-01,102.60820606335619,155.58689812727982
2023-02-01,91.32011123420605,143.3761672406625
2023-03-01,84.78955135184914,149.7198099861123
2023-04-01,91.52700581482313,157.53072210135045
2023-05-01,118.40028077645769,187.3173247176034
2023-06-01,69.05555862514397,135.70320419164608
2023-07-01,97.74571946248716,164.27520934643928
2023-08-01,77.98392709835869,145.5097220700953
2023-09-01,114.23116982140081,181.55126273936824
2023-10-01,70.49092294356879,137.0719349244284
2023-11-01,85.57962991404592,150.4353334967089
2023-12-01,88.9135758739689,154.47842520474086
2024-01-01,88.76460710566715,152.2738051733167
2024-02-01,80.25330018670991,142.61174342753725
2024-03-01,67.94263193208536,144.47087637733904
2024-04-01,77.57968305756017,155.2791902228232
2024-05-01,107.0611414989673,188.04315197592217
2024-06-01,54.441363199491995,132.6717487567298
2024-07-01,86.70697892234821,164.73780029095334
2024-08-01,64.42434289127833,143.52502153402884
2024-09-01,105.68753969820963,184.5321297936471
2024-10-01,55.24256277692104,133.09531906150988
2024-11-01,73.98469436835558,149.77831317842868
2024-12-01,78.42176150726237,154.9766601444124
