,0
2020-03-01,5.1453747316786576
2020-04-01,-36.00171468384042
2020-05-01,12.951653332879687
2020-06-01,100.14657367155542
2020-07-01,211.00068327923236
2020-08-01,245.2485139176688
2020-09-01,228.29523611858332
2020-10-01,440.8525750807551
2020-11-01,211.94832709639462
2020-12-01,198.29310892721287
2021-01-01,89.55964189538463
2021-02-01,101.70455848669513
2021-03-01,153.37614531429028
2021-04-01,107.3497183370871
2021-05-01,149.92541953539774
2021-06-01,210.75835725650023
