,lower_bound,upper_bound
2008-01-01,40.660419009862736,89.72708594878075
2008-02-01,10.838054093628351,57.822152824177884
2008-03-01,44.645441372358746,97.55068090550911
2008-04-01,45.256775446728746,97.11140633393899
2008-05-01,78.53546644895182,129.63778666821565
2008-06-01,77.9678224062304,127.6713699344848
2008-07-01,36.67200775882556,86.65895396587047
2008-08-01,40.32782695487803,85.67729172529701
2008-09-01,64.44333105107849,107.31777742916351
2008-10-01,39.93657613563131,82.60453492466013
2008-11-01,49.49878395293822,87.98389624155001
2008-12-01,64.4895739059721,99.27132231883732
2009-01-01,51.17342044106617,85.83576644202104
2009-02-01,29.973613358807977,58.20434114997026
2009-03-01,68.70000791410322,95.48959943856542
2009-04-01,69.37631566820001,95.2367232351907
2009-05-01,100.15902525863886,124.87351061973432
2009-06-01,99.57773777555573,123.93880702702805
2009-07-01,66.67124645427933,91.67098025777912
2009-08-01,65.03692463240685,90.03556312093866
2009-09-01,85.83392888182988,112.90808628768445
2009-10-01,63.40805289573119,89.34088460758814
2009-11-01,66.93243448753414,92.3480518709507
2009-12-01,75.02552626724889,99.64732881175297
2010-01-01,66.16772645150961,85.89753431320166
2010-02-01,42.66027226016534,62.55118285933777
2010-03-01,73.8463755966167,94.91383871391452
2010-04-01,73.08302730139611,94.30952275246527
2010-05-01,97.3123943010525,118.58573566689742
2010-06-01,95.80776762502107,117.64735940822352
2010-07-01,64.55288086970273,85.61261883350761
2010-08-01,63.79440474444391,85.69562371267298
2010-09-01,81.66214990547181,104.98680756302602
2010-10-01,62.71325902560216,85.74930742785664
2010-11-01,65.27109759369579,87.7622591119415
2010-12-01,72.25010257209216,93.90351590980477
2011-01-01,65.96469318442085,83.35270245099794
2011-02-01,43.7400504976822,60.74847638082161
2011-03-01,71.35161226104097,89.09128844806762
2011-04-01,69.78259241310877,87.52281109182684
2011-05-01,89.15263983097277,106.92831803064836
2011-06-01,87.57223609319654,105.33379011187436
2011-07-01,63.510397657180306,81.32002071305715
2011-08-01,59.91470147249699,77.66216003082216
2011-09-01,72.90018323269233,91.06900513190088
2011-10-01,59.03974126041932,76.78119262321046
2011-11-01,61.30989583884376,79.10711778700464
2011-12-01,67.70621662358852,85.54898356362801
2012-01-01,63.23766930023691,77.73077847316732
2012-02-01,45.7217602986384,60.331113791540304
2012-03-01,70.64136033567024,85.70879102445593
2012-04-01,68.5679021413103,83.58645695382774
2012-05-01,84.0310543795394,98.91904821570193
2012-06-01,81.42244069430375,96.3058149581994
2012-07-01,62.589437543989916,77.45107834383221
2012-08-01,58.42981758462649,73.18239480236629
2012-09-01,72.38579218226671,87.70041028686823
2012-10-01,57.78954694565551,72.54844967048392
2012-11-01,58.93318483642605,73.68723131121624
2012-12-01,64.89701773883328,80.1773993746676
2013-01-01,60.70748570118292,72.83165310008954
2013-02-01,47.38843097161066,60.00746435563828
2013-03-01,67.85416189116208,80.06214084218257
2013-04-01,65.43527520521785,77.63587086426519
2013-05-01,77.62626477957441,90.09828842474876
2013-06-01,72.55051193666527,85.02716254319277
2013-07-01,58.76391309511732,71.50943506732236
2013-08-01,58.30173681387065,71.24526907258236
